Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
New Orleans Pelicans,Los Angeles Clippers,100,107,0,2015-03-22,3:30 PM,"STAPLES Center, Los Angeles, California",38,75,0.507,12,22,0.545,12,16,0.75,9,32,41,21,7,4,18,21,0.609,0.5870000000000001,0.293,0.213,25.7,66.7,49.4,55.3,7.7,5.9,18.0,109.9,117.6,2014-15,0,0
New York Knicks,Toronto Raptors,89,106,0,2015-03-22,4:00 PM,"Air Canada Centre, Toronto, Canada",35,84,0.41700000000000004,8,19,0.42100000000000004,11,16,0.688,12,26,38,24,9,4,11,23,0.489,0.46399999999999997,0.226,0.19,25.0,76.5,46.3,68.6,9.9,6.3,10.8,97.9,116.6,2014-15,0,0
Miami Heat,Oklahoma City Thunder,75,93,0,2015-03-22,3:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",32,81,0.395,3,18,0.16699999999999998,8,15,0.5329999999999999,13,28,41,13,7,6,18,15,0.428,0.414,0.222,0.185,30.2,57.1,44.6,40.6,7.8,8.3,17.0,84.1,104.2,2014-15,0,0
Washington Wizards,Sacramento Kings,86,109,0,2015-03-22,6:00 PM,"Sleep Train Arena, Sacramento, California",35,87,0.402,3,17,0.17600000000000002,13,18,0.722,16,28,44,21,7,3,16,18,0.45299999999999996,0.42,0.195,0.207,34.8,87.5,56.4,60.0,7.4,4.8,14.4,90.6,114.8,2014-15,0,0
Philadelphia 76ers,Los Angeles Lakers,87,101,0,2015-03-22,9:30 PM,"STAPLES Center, Los Angeles, California",32,89,0.36,9,27,0.33299999999999996,14,21,0.667,13,26,39,22,4,6,8,21,0.44299999999999995,0.41,0.303,0.23600000000000002,25.0,66.7,42.9,68.8,4.5,9.0,7.5,97.8,113.5,2014-15,0,0
Dallas Mavericks,Phoenix Suns,92,98,0,2015-03-22,9:00 PM,"US Airways Center, Phoenix, Arizona",37,96,0.385,5,19,0.263,13,22,0.591,15,25,40,21,9,1,12,22,0.435,0.41100000000000003,0.198,0.22899999999999998,27.3,73.5,44.9,56.8,9.3,1.8,10.2,95.2,101.4,2014-15,0,0
Atlanta Hawks,San Antonio Spurs,95,114,0,2015-03-22,3:00 PM,"Philips Arena, Atlanta, Georgia",38,80,0.475,12,24,0.5,7,7,1.0,6,23,29,25,13,2,18,15,0.5720000000000001,0.55,0.3,0.08800000000000001,15.4,69.7,40.3,65.8,13.9,3.1,17.8,101.6,121.9,2014-15,0,1
Milwaukee Bucks,Cleveland Cavaliers,90,108,0,2015-03-22,3:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",38,70,0.5429999999999999,3,12,0.25,11,14,0.7859999999999999,6,33,39,23,10,5,23,14,0.591,0.564,0.171,0.2,18.2,78.6,52.0,60.5,10.7,9.4,23.2,96.7,116.0,2014-15,0,1
Orlando Magic,Denver Nuggets,100,119,0,2015-03-22,6:00 PM,"Amway Center, Orlando, Florida",41,85,0.48200000000000004,4,17,0.235,14,17,0.8240000000000001,11,29,40,26,7,4,18,26,0.541,0.506,0.2,0.2,26.2,61.7,44.9,63.4,7.3,6.5,16.3,103.7,123.4,2014-15,0,1
Minnesota Timberwolves,Charlotte Hornets,98,109,0,2015-03-22,7:00 PM,"Target Center, Minneapolis, Minnesota",41,74,0.5539999999999999,4,11,0.364,12,16,0.75,3,29,32,24,5,1,13,17,0.605,0.581,0.149,0.21600000000000003,9.4,69.0,43.2,58.5,5.6,1.4,13.8,110.2,122.5,2014-15,0,1
Boston Celtics,Detroit Pistons,97,105,0,2015-03-22,6:00 PM,"TD Garden, Boston, Massachusetts",38,105,0.36200000000000004,8,27,0.29600000000000004,13,17,0.765,18,41,59,24,7,5,13,23,0.431,0.4,0.257,0.162,28.6,78.8,51.3,63.2,6.7,7.9,10.4,93.3,101.0,2014-15,0,1
Memphis Grizzlies,New York Knicks,103,82,1,2015-03-23,7:30 PM,"Madison Square Garden (IV), New York, New York",41,79,0.519,7,12,0.583,14,19,0.737,9,30,39,22,4,2,10,19,0.59,0.563,0.152,0.24100000000000002,23.7,78.9,51.3,53.7,4.5,3.4,10.3,116.5,92.7,2014-15,0,0
Boston Celtics,Brooklyn Nets,110,91,1,2015-03-23,7:30 PM,"Barclays Center, Brooklyn, New York",47,92,0.511,6,22,0.273,10,14,0.7140000000000001,8,39,47,25,7,4,9,21,0.56,0.5429999999999999,0.239,0.152,20.0,70.9,49.5,53.2,7.3,5.6,8.4,115.0,95.2,2014-15,0,0
Houston Rockets,Indiana Pacers,110,100,1,2015-03-23,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",31,65,0.47700000000000004,13,24,0.542,35,37,0.946,4,31,35,16,11,5,19,25,0.677,0.5770000000000001,0.369,0.569,14.3,66.0,46.7,51.6,11.5,7.6,18.9,115.2,104.7,2014-15,0,0
Minnesota Timberwolves,Utah Jazz,106,104,1,2015-03-23,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",37,78,0.474,12,19,0.632,20,25,0.8,11,26,37,19,10,4,19,23,0.596,0.551,0.244,0.321,30.6,55.3,44.6,51.4,10.7,6.8,17.6,113.6,111.5,2014-15,0,0
Golden State Warriors,Washington Wizards,107,76,1,2015-03-23,10:30 PM,"Oracle Arena, Oakland, California",39,95,0.41100000000000003,13,33,0.39399999999999996,16,21,0.762,19,43,62,23,9,6,11,14,0.513,0.479,0.34700000000000003,0.221,36.5,89.6,62.0,59.0,9.5,8.6,9.5,113.3,80.5,2014-15,0,1
Chicago Bulls,Charlotte Hornets,98,86,1,2015-03-23,8:00 PM,"United Center, Chicago, Illinois",37,82,0.451,3,16,0.188,21,29,0.7240000000000001,6,40,46,21,5,7,6,20,0.517,0.47,0.195,0.354,13.0,78.4,47.4,56.8,5.5,11.5,6.0,106.9,93.8,2014-15,0,1
Washington Wizards,Golden State Warriors,76,107,0,2015-03-23,10:30 PM,"Oracle Arena, Oakland, California",27,81,0.33299999999999996,3,11,0.273,19,26,0.731,5,33,38,15,5,2,11,15,0.41100000000000003,0.35200000000000004,0.136,0.321,10.4,63.5,38.0,55.6,5.3,3.2,10.6,80.5,113.3,2014-15,0,0
Charlotte Hornets,Chicago Bulls,86,98,0,2015-03-23,8:00 PM,"United Center, Chicago, Illinois",28,81,0.34600000000000003,8,20,0.4,22,28,0.7859999999999999,11,40,51,11,2,8,10,25,0.461,0.395,0.247,0.34600000000000003,21.6,87.0,52.6,39.3,2.2,12.1,9.7,93.8,106.9,2014-15,0,0
New York Knicks,Memphis Grizzlies,82,103,0,2015-03-23,7:30 PM,"Madison Square Garden (IV), New York, New York",32,76,0.42100000000000004,4,18,0.222,14,17,0.8240000000000001,8,29,37,22,4,6,17,18,0.491,0.447,0.237,0.22399999999999998,21.1,76.3,48.7,68.8,4.5,9.0,16.9,92.7,116.5,2014-15,0,1
Brooklyn Nets,Boston Celtics,91,110,0,2015-03-23,7:30 PM,"Barclays Center, Brooklyn, New York",32,89,0.36,1,17,0.059000000000000004,26,30,0.867,16,32,48,15,7,5,11,13,0.445,0.365,0.191,0.337,29.1,80.0,50.5,46.9,7.3,7.1,9.7,95.2,115.0,2014-15,0,1
Indiana Pacers,Houston Rockets,100,110,0,2015-03-23,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",40,90,0.444,8,24,0.33299999999999996,12,19,0.632,16,24,40,21,7,5,18,23,0.508,0.489,0.267,0.21100000000000002,34.0,85.7,53.3,52.5,7.3,12.2,15.5,104.7,115.2,2014-15,0,1
Utah Jazz,Minnesota Timberwolves,104,106,0,2015-03-23,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",38,87,0.43700000000000006,9,28,0.321,19,31,0.613,21,25,46,21,11,11,17,20,0.517,0.489,0.322,0.35600000000000004,44.7,69.4,55.4,55.3,11.8,18.6,14.5,111.5,113.6,2014-15,0,1
Golden State Warriors,Portland Trail Blazers,122,108,1,2015-03-24,10:30 PM,"Moda Center, Portland, Oregon",50,83,0.602,12,26,0.462,10,11,0.909,6,40,46,37,4,5,13,18,0.6940000000000001,0.675,0.313,0.133,20.7,76.9,56.8,74.0,4.2,8.6,12.9,128.7,113.9,2014-15,0,0
Dallas Mavericks,San Antonio Spurs,101,94,1,2015-03-24,8:00 PM,"American Airlines Center, Dallas, Texas",42,87,0.483,7,22,0.318,10,13,0.769,10,39,49,21,6,2,16,19,0.545,0.523,0.253,0.149,22.7,81.3,53.3,50.0,6.1,3.5,14.7,103.3,96.1,2014-15,0,1
Detroit Pistons,Toronto Raptors,108,104,1,2015-03-24,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",40,93,0.43,12,29,0.414,16,24,0.667,20,22,42,26,5,3,7,21,0.521,0.495,0.312,0.258,39.2,64.7,49.4,65.0,5.9,5.8,6.3,126.4,121.7,2014-15,0,1
Milwaukee Bucks,Miami Heat,89,88,1,2015-03-24,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",36,87,0.414,4,17,0.235,13,17,0.765,20,33,53,25,8,9,20,23,0.47100000000000003,0.43700000000000006,0.195,0.195,43.5,80.5,60.9,69.4,8.8,16.1,17.5,98.1,97.0,2014-15,0,1
Oklahoma City Thunder,Los Angeles Lakers,127,117,1,2015-03-24,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",48,86,0.5579999999999999,11,21,0.524,20,23,0.87,13,36,49,29,7,2,16,20,0.6609999999999999,0.622,0.244,0.267,39.4,81.8,63.6,60.4,7.3,3.0,14.3,131.6,121.2,2014-15,0,1
Sacramento Kings,Philadelphia 76ers,107,106,1,2015-03-24,10:00 PM,"Sleep Train Arena, Sacramento, California",35,97,0.361,7,20,0.35,30,38,0.789,20,30,50,21,10,9,10,20,0.47,0.397,0.20600000000000002,0.392,35.1,81.1,53.2,60.0,10.0,17.0,8.1,107.0,106.0,2014-15,0,1
San Antonio Spurs,Dallas Mavericks,94,101,0,2015-03-24,8:00 PM,"American Airlines Center, Dallas, Texas",36,85,0.424,8,28,0.28600000000000003,14,18,0.778,9,34,43,16,12,5,16,20,0.506,0.47100000000000003,0.32899999999999996,0.212,18.8,77.3,46.7,44.4,12.3,7.7,14.7,96.1,103.3,2014-15,0,0
Toronto Raptors,Detroit Pistons,104,108,0,2015-03-24,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",35,75,0.467,7,23,0.304,27,29,0.9309999999999999,12,31,43,19,2,4,12,20,0.593,0.513,0.307,0.387,35.3,60.8,50.6,54.3,2.3,6.3,12.0,121.7,126.4,2014-15,0,0
Miami Heat,Milwaukee Bucks,88,89,0,2015-03-24,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",33,75,0.44,8,19,0.42100000000000004,14,18,0.778,8,26,34,18,11,4,18,20,0.531,0.493,0.253,0.24,19.5,56.5,39.1,54.5,12.1,5.7,17.8,97.0,98.1,2014-15,0,0
Los Angeles Lakers,Oklahoma City Thunder,117,127,0,2015-03-24,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",44,85,0.518,9,19,0.474,20,27,0.741,8,20,28,22,10,7,10,17,0.604,0.5710000000000001,0.22399999999999998,0.318,18.2,60.6,36.4,50.0,10.4,10.8,9.4,121.2,131.6,2014-15,0,0
Philadelphia 76ers,Sacramento Kings,106,107,0,2015-03-24,10:00 PM,"Sleep Train Arena, Sacramento, California",40,81,0.494,13,28,0.46399999999999997,13,21,0.619,7,37,44,18,6,11,20,29,0.5870000000000001,0.574,0.34600000000000003,0.259,18.9,64.9,46.8,45.0,6.0,14.3,18.1,106.0,107.0,2014-15,0,0
Portland Trail Blazers,Golden State Warriors,108,122,0,2015-03-24,10:30 PM,"Moda Center, Portland, Oregon",39,92,0.424,15,34,0.441,15,19,0.789,12,23,35,23,9,2,10,14,0.5379999999999999,0.505,0.37,0.207,23.1,79.3,43.2,59.0,9.5,3.5,9.1,113.9,128.7,2014-15,0,1
Chicago Bulls,Toronto Raptors,116,103,1,2015-03-25,7:00 PM,"Air Canada Centre, Toronto, Canada",45,74,0.608,12,23,0.522,14,17,0.8240000000000001,2,29,31,26,4,6,8,16,0.7120000000000001,0.6890000000000001,0.311,0.23,7.4,74.4,47.0,57.8,4.7,9.7,8.9,134.9,119.7,2014-15,0,0
Indiana Pacers,Washington Wizards,103,101,1,2015-03-25,7:00 PM,"Verizon Center, Washington, District of Columbia",38,85,0.447,9,26,0.34600000000000003,18,28,0.643,9,34,43,21,7,2,10,23,0.529,0.5,0.306,0.32899999999999996,18.4,85.0,48.3,55.3,7.4,3.3,9.3,108.2,106.1,2014-15,0,0
Cleveland Cavaliers,Memphis Grizzlies,111,89,1,2015-03-25,8:00 PM,"FedEx Forum, Memphis, Tennessee",43,84,0.512,14,34,0.41200000000000003,11,13,0.846,11,38,49,30,6,5,18,18,0.619,0.595,0.405,0.155,32.4,80.9,60.5,69.8,6.6,7.4,16.7,121.6,97.5,2014-15,0,0
Atlanta Hawks,Orlando Magic,95,83,1,2015-03-25,7:00 PM,"Amway Center, Orlando, Florida",39,90,0.433,10,31,0.32299999999999995,7,10,0.7,12,33,45,21,9,8,13,17,0.503,0.489,0.344,0.111,27.3,76.7,51.7,53.8,9.8,12.9,12.1,103.4,90.4,2014-15,0,0
Miami Heat,Boston Celtics,93,86,1,2015-03-25,7:30 PM,"TD Garden, Boston, Massachusetts",34,77,0.442,9,24,0.375,16,23,0.696,8,30,38,23,7,6,16,28,0.534,0.5,0.312,0.299,19.5,75.0,46.9,67.6,7.7,12.0,15.5,102.2,94.5,2014-15,0,0
Los Angeles Lakers,Minnesota Timberwolves,101,99,1,2015-03-25,8:00 PM,"Target Center, Minneapolis, Minnesota",39,92,0.424,6,26,0.231,17,18,0.9440000000000001,14,34,48,21,8,4,16,23,0.505,0.457,0.28300000000000003,0.196,31.1,79.1,54.5,53.8,8.2,7.1,13.8,103.9,101.8,2014-15,0,0
Portland Trail Blazers,Utah Jazz,92,89,1,2015-03-25,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",34,81,0.42,7,27,0.259,17,20,0.85,11,34,45,19,4,5,14,18,0.512,0.46299999999999997,0.33299999999999996,0.247,25.6,75.6,51.1,55.9,4.5,7.8,13.5,104.2,100.8,2014-15,0,0
Brooklyn Nets,Charlotte Hornets,91,88,1,2015-03-25,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",39,91,0.429,3,14,0.214,10,11,0.909,5,41,46,28,6,8,9,18,0.475,0.445,0.154,0.121,10.9,80.4,47.4,71.8,6.1,10.1,8.6,92.5,89.4,2014-15,0,0
Houston Rockets,New Orleans Pelicans,95,93,1,2015-03-25,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",40,81,0.494,6,22,0.273,9,12,0.75,12,31,43,29,7,4,18,22,0.551,0.531,0.272,0.14800000000000002,32.4,72.1,53.8,72.5,7.9,6.7,17.3,106.7,104.4,2014-15,0,0
Philadelphia 76ers,Denver Nuggets,99,85,1,2015-03-25,9:00 PM,"Pepsi Center, Denver, Colorado",35,84,0.41700000000000004,14,34,0.41200000000000003,15,22,0.682,13,36,49,17,14,12,16,22,0.528,0.5,0.405,0.262,26.5,73.5,50.0,48.6,14.7,21.8,14.6,104.2,89.4,2014-15,0,0
Los Angeles Clippers,New York Knicks,111,80,1,2015-03-25,7:00 PM,"Madison Square Garden (IV), New York, New York",44,78,0.564,11,28,0.39299999999999996,12,18,0.667,6,33,39,31,12,7,15,17,0.6459999999999999,0.635,0.359,0.231,18.2,82.5,53.4,70.5,12.4,11.9,14.9,114.9,82.8,2014-15,0,0
Sacramento Kings,Phoenix Suns,108,99,1,2015-03-25,10:00 PM,"US Airways Center, Phoenix, Arizona",40,81,0.494,8,21,0.381,20,23,0.87,8,35,43,27,8,3,19,24,0.593,0.5429999999999999,0.259,0.284,20.0,71.4,48.3,67.5,8.0,4.8,17.3,107.5,98.6,2014-15,0,0
San Antonio Spurs,Oklahoma City Thunder,130,91,1,2015-03-25,9:30 PM,"AT&T Center, San Antonio, Texas",51,88,0.58,13,21,0.619,15,19,0.789,11,38,49,28,7,4,10,12,0.675,0.653,0.239,0.21600000000000003,28.9,79.2,57.0,54.9,7.5,5.6,9.4,138.5,97.0,2014-15,0,1
Oklahoma City Thunder,San Antonio Spurs,91,130,0,2015-03-25,9:30 PM,"AT&T Center, San Antonio, Texas",36,90,0.4,6,18,0.33299999999999996,13,14,0.929,10,27,37,16,7,1,10,15,0.473,0.433,0.2,0.156,20.8,71.1,43.0,44.4,7.5,1.5,9.4,97.0,138.5,2014-15,0,0
Toronto Raptors,Chicago Bulls,103,116,0,2015-03-25,7:00 PM,"Air Canada Centre, Toronto, Canada",39,83,0.47,9,21,0.429,16,19,0.8420000000000001,10,25,35,16,6,1,7,16,0.564,0.524,0.253,0.22899999999999998,25.6,92.6,53.0,41.0,7.0,2.0,7.1,119.7,134.9,2014-15,0,1
Washington Wizards,Indiana Pacers,101,103,0,2015-03-25,7:00 PM,"Verizon Center, Washington, District of Columbia",33,75,0.44,5,14,0.35700000000000004,30,38,0.789,6,40,46,13,6,4,10,23,0.551,0.473,0.187,0.507,15.0,81.6,51.7,39.4,6.3,6.8,9.8,106.1,108.2,2014-15,0,1
Memphis Grizzlies,Cleveland Cavaliers,89,111,0,2015-03-25,8:00 PM,"FedEx Forum, Memphis, Tennessee",37,85,0.435,4,17,0.235,11,16,0.688,9,23,32,18,9,6,8,15,0.483,0.45899999999999996,0.2,0.188,19.1,67.6,39.5,48.6,9.9,12.0,8.0,97.5,121.6,2014-15,0,1
Orlando Magic,Atlanta Hawks,83,95,0,2015-03-25,7:00 PM,"Amway Center, Orlando, Florida",32,78,0.41,3,16,0.188,16,20,0.8,10,32,42,19,7,3,17,14,0.478,0.429,0.205,0.256,23.3,72.7,48.3,59.4,7.6,5.1,16.4,90.4,103.4,2014-15,0,1
Boston Celtics,Miami Heat,86,93,0,2015-03-25,7:30 PM,"TD Garden, Boston, Massachusetts",28,69,0.406,5,19,0.263,25,37,0.6759999999999999,10,33,43,16,8,4,16,25,0.504,0.442,0.275,0.536,25.0,80.5,53.1,57.1,8.8,7.5,15.8,94.5,102.2,2014-15,0,1
Minnesota Timberwolves,Los Angeles Lakers,99,101,0,2015-03-25,8:00 PM,"Target Center, Minneapolis, Minnesota",33,78,0.423,6,22,0.273,27,30,0.9,9,31,40,14,8,5,17,16,0.5429999999999999,0.462,0.282,0.385,20.9,68.9,45.5,42.4,8.2,7.6,15.7,101.8,103.9,2014-15,0,1
Utah Jazz,Portland Trail Blazers,89,92,0,2015-03-25,9:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",35,80,0.43799999999999994,4,16,0.25,15,23,0.652,11,32,43,12,11,2,9,20,0.494,0.46299999999999997,0.2,0.28800000000000003,24.4,74.4,48.9,34.3,12.5,3.7,9.1,100.8,104.2,2014-15,0,1
Charlotte Hornets,Brooklyn Nets,88,91,0,2015-03-25,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",36,91,0.396,3,12,0.25,13,20,0.65,10,41,51,23,4,7,11,17,0.441,0.41200000000000003,0.132,0.22,19.6,89.1,52.6,63.9,4.1,9.1,9.9,89.4,92.5,2014-15,0,1
New Orleans Pelicans,Houston Rockets,93,95,0,2015-03-25,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",34,75,0.45299999999999996,5,15,0.33299999999999996,20,32,0.625,12,25,37,20,8,9,13,16,0.522,0.48700000000000004,0.2,0.42700000000000005,27.9,67.6,46.3,58.8,9.0,15.3,12.7,104.4,106.7,2014-15,0,1
Denver Nuggets,Philadelphia 76ers,85,99,0,2015-03-25,9:00 PM,"Pepsi Center, Denver, Colorado",29,84,0.345,8,29,0.276,19,27,0.7040000000000001,13,36,49,13,8,4,16,22,0.44299999999999995,0.39299999999999996,0.345,0.321,26.5,73.5,50.0,44.8,8.4,8.0,14.3,89.4,104.2,2014-15,0,1
New York Knicks,Los Angeles Clippers,80,111,0,2015-03-25,7:00 PM,"Madison Square Garden (IV), New York, New York",29,82,0.354,5,23,0.217,17,19,0.895,7,27,34,14,8,3,20,15,0.44299999999999995,0.384,0.28,0.23199999999999998,17.5,81.8,46.6,48.3,8.3,6.0,18.1,82.8,114.9,2014-15,0,1
Phoenix Suns,Sacramento Kings,99,108,0,2015-03-25,10:00 PM,"US Airways Center, Phoenix, Arizona",38,87,0.43700000000000006,6,25,0.24,17,26,0.654,14,32,46,16,10,6,18,19,0.503,0.47100000000000003,0.287,0.299,28.6,80.0,51.7,42.1,10.0,10.0,15.5,98.6,107.5,2014-15,0,1
Milwaukee Bucks,Indiana Pacers,111,107,1,2015-03-26,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",39,73,0.534,9,19,0.474,24,34,0.706,6,24,30,26,10,3,16,34,0.631,0.596,0.26,0.466,17.1,66.7,42.3,66.7,10.6,7.3,15.4,117.5,113.3,2014-15,0,1
Indiana Pacers,Milwaukee Bucks,107,111,0,2015-03-26,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",30,71,0.423,14,30,0.467,33,43,0.767,12,29,41,18,7,4,19,28,0.595,0.521,0.423,0.606,33.3,82.9,57.7,60.0,7.4,7.4,17.4,113.3,117.5,2014-15,0,0
Detroit Pistons,Orlando Magic,111,97,1,2015-03-27,7:00 PM,"Amway Center, Orlando, Florida",42,90,0.467,7,18,0.389,20,27,0.741,12,29,41,22,10,6,5,12,0.545,0.506,0.2,0.3,27.3,78.4,50.6,52.4,10.9,9.0,4.7,120.7,105.5,2014-15,0,0
Golden State Warriors,Memphis Grizzlies,107,84,1,2015-03-27,8:00 PM,"FedEx Forum, Memphis, Tennessee",39,90,0.433,16,31,0.516,13,17,0.765,14,29,43,28,15,5,14,17,0.5489999999999999,0.522,0.344,0.18899999999999997,30.4,78.4,51.8,71.8,16.2,7.9,12.6,115.4,90.6,2014-15,0,0
Portland Trail Blazers,Phoenix Suns,87,81,1,2015-03-27,10:00 PM,"US Airways Center, Phoenix, Arizona",36,89,0.40399999999999997,7,26,0.26899999999999996,8,18,0.444,15,39,54,15,4,4,13,18,0.449,0.444,0.292,0.20199999999999999,28.8,78.0,52.9,41.7,4.3,6.0,11.8,94.2,87.7,2014-15,0,0
Boston Celtics,New York Knicks,96,92,1,2015-03-27,7:30 PM,"Madison Square Garden (IV), New York, New York",29,69,0.42,4,20,0.2,34,43,0.7909999999999999,9,35,44,18,6,1,16,17,0.546,0.449,0.29,0.623,25.0,79.5,55.0,62.1,6.5,1.6,15.4,103.6,99.3,2014-15,0,0
Los Angeles Clippers,Philadelphia 76ers,119,98,1,2015-03-27,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",44,82,0.537,12,29,0.414,19,31,0.613,8,48,56,28,8,2,16,24,0.622,0.61,0.354,0.37799999999999995,20.0,85.7,58.3,63.6,7.8,3.6,14.3,116.4,95.9,2014-15,0,0
Denver Nuggets,Utah Jazz,107,91,1,2015-03-27,9:00 PM,"Pepsi Center, Denver, Colorado",39,76,0.513,13,24,0.542,16,23,0.696,8,33,41,23,8,4,17,23,0.621,0.599,0.316,0.303,22.2,70.2,49.4,59.0,8.7,7.4,16.5,116.2,98.8,2014-15,0,1
Toronto Raptors,Los Angeles Lakers,94,83,1,2015-03-27,7:30 PM,"Air Canada Centre, Toronto, Canada",36,75,0.48,7,18,0.389,15,21,0.7140000000000001,8,32,40,25,8,4,10,19,0.5579999999999999,0.527,0.24,0.28,21.1,66.7,46.5,69.4,9.3,6.0,10.6,108.9,96.2,2014-15,0,1
Washington Wizards,Charlotte Hornets,110,107,1,2015-03-27,7:00 PM,"Verizon Center, Washington, District of Columbia",44,113,0.389,9,25,0.36,13,22,0.591,17,55,72,25,9,9,16,26,0.44799999999999995,0.429,0.221,0.195,25.0,84.6,54.1,56.8,7.6,11.4,11.5,92.8,90.2,2014-15,0,1
Brooklyn Nets,Cleveland Cavaliers,106,98,1,2015-03-27,7:30 PM,"Barclays Center, Brooklyn, New York",40,86,0.465,9,23,0.391,17,19,0.895,10,36,46,21,6,1,15,18,0.562,0.517,0.267,0.221,22.7,85.7,53.5,52.5,6.1,2.0,13.7,108.3,100.2,2014-15,0,1
San Antonio Spurs,Dallas Mavericks,94,76,1,2015-03-27,8:30 PM,"AT&T Center, San Antonio, Texas",37,84,0.44,9,26,0.34600000000000003,11,14,0.7859999999999999,13,37,50,28,8,4,14,19,0.521,0.494,0.31,0.16699999999999998,28.9,71.2,51.5,75.7,8.9,6.3,13.4,104.8,84.8,2014-15,0,1
Houston Rockets,Minnesota Timberwolves,120,110,1,2015-03-27,8:00 PM,"Toyota Center, Houston, Texas",44,83,0.53,20,44,0.455,12,17,0.706,13,28,41,34,10,6,17,26,0.6629999999999999,0.6509999999999999,0.53,0.205,34.2,82.4,56.9,77.3,10.7,9.7,15.8,127.8,117.2,2014-15,0,1
New Orleans Pelicans,Sacramento Kings,102,88,1,2015-03-27,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",43,84,0.512,9,20,0.45,7,12,0.583,12,35,47,25,5,9,12,16,0.5710000000000001,0.565,0.23800000000000002,0.14300000000000002,30.8,77.8,56.0,58.1,5.7,14.1,11.8,117.2,101.1,2014-15,0,1
Atlanta Hawks,Miami Heat,99,86,1,2015-03-27,7:30 PM,"Philips Arena, Atlanta, Georgia",37,72,0.514,6,18,0.33299999999999996,19,24,0.792,5,33,38,31,12,4,16,13,0.6,0.556,0.25,0.33299999999999996,14.3,75.0,48.1,83.8,13.0,8.5,16.2,107.1,93.0,2014-15,0,1
Utah Jazz,Denver Nuggets,91,107,0,2015-03-27,9:00 PM,"Pepsi Center, Denver, Colorado",32,81,0.395,5,27,0.185,22,31,0.71,14,28,42,20,12,7,13,19,0.48100000000000004,0.426,0.33299999999999996,0.38299999999999995,29.8,77.8,50.6,62.5,13.0,13.5,12.1,98.8,116.2,2014-15,0,0
Los Angeles Lakers,Toronto Raptors,83,94,0,2015-03-27,7:30 PM,"Air Canada Centre, Toronto, Canada",29,84,0.345,4,17,0.235,21,29,0.7240000000000001,16,30,46,14,6,2,12,19,0.429,0.369,0.20199999999999999,0.345,33.3,78.9,53.5,48.3,7.0,3.5,11.0,96.2,108.9,2014-15,0,0
Charlotte Hornets,Washington Wizards,107,110,0,2015-03-27,7:00 PM,"Verizon Center, Washington, District of Columbia",36,104,0.34600000000000003,8,25,0.32,27,35,0.7709999999999999,10,51,61,25,11,11,11,17,0.44799999999999995,0.385,0.24,0.337,15.4,75.0,45.9,69.4,9.3,12.5,8.4,90.2,92.8,2014-15,0,0
Cleveland Cavaliers,Brooklyn Nets,98,106,0,2015-03-27,7:30 PM,"Barclays Center, Brooklyn, New York",37,81,0.457,8,30,0.267,16,20,0.8,6,34,40,17,10,4,16,19,0.546,0.506,0.37,0.247,14.3,77.3,46.5,45.9,10.2,6.3,15.1,100.2,108.3,2014-15,0,0
Dallas Mavericks,San Antonio Spurs,76,94,0,2015-03-27,8:30 PM,"AT&T Center, San Antonio, Texas",31,82,0.37799999999999995,4,18,0.222,10,15,0.667,15,32,47,15,9,4,18,21,0.429,0.402,0.22,0.183,28.8,71.1,48.5,48.4,10.0,6.9,16.9,84.8,104.8,2014-15,0,0
Minnesota Timberwolves,Houston Rockets,110,120,0,2015-03-27,8:00 PM,"Toyota Center, Houston, Texas",37,76,0.48700000000000004,6,14,0.429,30,34,0.882,6,25,31,26,6,1,13,13,0.605,0.526,0.184,0.447,17.6,65.8,43.1,70.3,6.4,2.6,12.5,117.2,127.8,2014-15,0,0
