Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Portland Trail Blazers,Memphis Grizzlies,76,94,0,2013-04-03,7:00 PM,"Rose Garden Arena, Portland, Oregon",33,80,0.413,4,29,0.138,6,10,0.6,8,22,30,21,5,2,16,22,0.45,0.43799999999999994,0.363,0.125,21.1,75.9,44.8,63.6,5.8,3.6,15.9,88.8,109.9,2012-13,0,1
Atlanta Hawks,New York Knicks,82,95,0,2013-04-03,7:00 PM,"Philips Arena, Atlanta, Georgia",32,66,0.485,9,26,0.34600000000000003,9,19,0.474,7,28,35,22,7,2,15,10,0.551,0.5529999999999999,0.39399999999999996,0.28800000000000003,18.9,77.8,47.9,68.8,8.4,3.6,16.8,99.0,114.7,2012-13,0,1
Milwaukee Bucks,Minnesota Timberwolves,98,107,0,2013-04-03,7:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",42,96,0.43799999999999994,8,23,0.348,6,9,0.667,20,25,45,19,10,9,19,15,0.49,0.479,0.24,0.094,40.8,65.8,51.7,45.2,10.6,12.7,16.0,103.8,113.4,2012-13,0,1
Cleveland Cavaliers,Brooklyn Nets,95,113,0,2013-04-03,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",34,89,0.382,4,14,0.28600000000000003,23,26,0.885,13,23,36,18,8,4,11,17,0.473,0.40399999999999997,0.157,0.292,26.5,74.2,45.0,52.9,8.5,7.3,9.9,100.8,119.9,2012-13,0,1
Chicago Bulls,Brooklyn Nets,92,90,1,2013-04-04,7:00 PM,"Barclays Center, Brooklyn, New York",38,82,0.46299999999999997,4,11,0.364,12,19,0.632,13,33,46,21,5,4,13,28,0.509,0.488,0.134,0.23199999999999998,36.1,82.5,60.5,55.3,5.7,7.0,12.6,104.4,102.1,2012-13,0,0
Oklahoma City Thunder,San Antonio Spurs,100,88,1,2013-04-04,8:30 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",38,82,0.46299999999999997,12,24,0.5,12,13,0.9229999999999999,9,38,47,21,7,13,12,17,0.57,0.537,0.293,0.159,21.4,77.6,51.6,55.3,7.9,21.0,12.0,113.1,99.5,2012-13,0,1
Denver Nuggets,Dallas Mavericks,95,94,1,2013-04-04,7:00 PM,"Pepsi Center, Denver, Colorado",35,89,0.39299999999999996,6,17,0.353,19,30,0.633,18,32,50,22,7,6,8,15,0.465,0.42700000000000005,0.191,0.337,36.0,78.0,54.9,62.9,7.8,8.6,7.3,106.1,104.9,2012-13,0,1
San Antonio Spurs,Oklahoma City Thunder,88,100,0,2013-04-04,8:30 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",33,83,0.39799999999999996,8,21,0.381,14,17,0.8240000000000001,11,33,44,21,7,5,10,10,0.486,0.446,0.253,0.205,22.4,78.6,48.4,63.6,7.9,8.6,10.0,99.5,113.1,2012-13,0,0
Dallas Mavericks,Denver Nuggets,94,95,0,2013-04-04,7:00 PM,"Pepsi Center, Denver, Colorado",41,88,0.466,4,18,0.222,8,10,0.8,9,32,41,26,6,7,10,24,0.509,0.489,0.205,0.114,22.0,64.0,45.1,63.4,6.7,9.7,9.8,104.9,106.1,2012-13,0,0
Brooklyn Nets,Chicago Bulls,90,92,0,2013-04-04,7:00 PM,"Barclays Center, Brooklyn, New York",31,70,0.44299999999999995,5,13,0.385,23,30,0.767,7,23,30,17,8,3,16,19,0.541,0.479,0.18600000000000003,0.429,17.5,63.9,39.5,54.8,9.1,4.2,16.1,102.1,104.4,2012-13,0,1
Dallas Mavericks,Sacramento Kings,117,108,1,2013-04-05,7:00 PM,"Sleep Train Arena, Sacramento, California",46,90,0.511,6,20,0.3,19,19,1.0,9,34,43,30,7,4,9,20,0.595,0.544,0.222,0.21100000000000002,21.4,73.9,48.9,65.2,7.2,6.6,8.4,120.3,111.0,2012-13,0,0
Miami Heat,Charlotte Bobcats,89,79,1,2013-04-05,8:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",31,69,0.449,13,33,0.39399999999999996,14,17,0.8240000000000001,11,30,41,26,6,8,20,17,0.5820000000000001,0.5429999999999999,0.478,0.24600000000000002,32.4,56.6,47.1,83.9,7.3,11.1,20.7,108.2,96.0,2012-13,0,0
Houston Rockets,Portland Trail Blazers,116,98,1,2013-04-05,7:30 PM,"Rose Garden Arena, Portland, Oregon",39,76,0.513,12,28,0.429,26,35,0.743,10,34,44,24,8,4,12,18,0.635,0.5920000000000001,0.368,0.461,25.0,70.8,50.0,61.5,8.5,5.6,11.6,122.6,103.6,2012-13,0,0
Toronto Raptors,Minnesota Timberwolves,95,93,1,2013-04-05,7:00 PM,"Target Center, Minneapolis, Minnesota",40,85,0.47100000000000003,4,15,0.267,11,16,0.688,11,29,40,18,6,6,13,26,0.516,0.494,0.17600000000000002,0.188,25.0,80.6,50.0,45.0,6.6,11.5,12.4,105.2,103.0,2012-13,0,0
Oklahoma City Thunder,Indiana Pacers,97,75,1,2013-04-05,8:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",37,78,0.474,4,12,0.33299999999999996,19,23,0.826,15,38,53,18,4,4,12,21,0.55,0.5,0.154,0.295,40.5,80.9,63.1,48.6,4.9,7.8,12.0,117.7,91.0,2012-13,0,0
Golden State Warriors,Phoenix Suns,111,107,1,2013-04-05,7:00 PM,"US Airways Center, Phoenix, Arizona",44,86,0.512,9,16,0.563,14,16,0.875,12,18,30,26,15,1,14,21,0.597,0.564,0.18600000000000003,0.18600000000000003,29.3,72.0,45.5,59.1,16.2,1.7,13.1,119.6,115.3,2012-13,0,0
Philadelphia 76ers,Atlanta Hawks,101,90,1,2013-04-05,7:30 PM,"Philips Arena, Atlanta, Georgia",37,80,0.46299999999999997,9,16,0.563,18,24,0.75,11,37,48,24,8,4,11,19,0.5579999999999999,0.519,0.2,0.3,23.9,86.0,53.9,64.9,8.9,7.1,10.8,112.5,100.2,2012-13,0,0
Cleveland Cavaliers,Boston Celtics,97,91,1,2013-04-05,7:30 PM,"TD Garden, Boston, Massachusetts",36,89,0.40399999999999997,3,13,0.231,22,26,0.846,15,43,58,16,5,7,14,20,0.483,0.42100000000000004,0.146,0.292,31.9,81.1,58.0,44.4,5.2,10.4,12.2,100.3,94.1,2012-13,0,0
Chicago Bulls,Orlando Magic,87,86,1,2013-04-05,7:00 PM,"United Center, Chicago, Illinois",33,82,0.402,8,20,0.4,13,14,0.929,9,28,37,19,10,6,11,12,0.493,0.451,0.244,0.171,20.5,73.7,45.1,57.6,11.4,8.6,11.1,99.6,98.4,2012-13,0,1
Los Angeles Lakers,Memphis Grizzlies,86,84,1,2013-04-05,7:30 PM,"STAPLES Center, Los Angeles, California",34,74,0.45899999999999996,5,20,0.25,13,18,0.722,8,35,43,22,5,2,18,17,0.525,0.493,0.27,0.243,22.2,81.4,54.4,64.7,5.7,2.8,18.0,97.8,95.5,2012-13,0,1
New York Knicks,Milwaukee Bucks,101,83,1,2013-04-05,7:30 PM,"Madison Square Garden (IV), New York, New York",41,89,0.461,12,36,0.33299999999999996,7,8,0.875,12,38,50,17,6,2,9,18,0.546,0.528,0.40399999999999997,0.09,27.3,82.6,55.6,41.5,6.9,4.3,8.9,115.7,95.0,2012-13,0,1
Utah Jazz,New Orleans Hornets,95,83,1,2013-04-05,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",39,77,0.506,11,26,0.423,6,11,0.545,9,26,35,28,10,8,16,25,0.58,0.578,0.33799999999999997,0.14300000000000002,25.0,66.7,46.7,71.8,11.6,12.3,16.4,110.3,96.4,2012-13,0,1
Orlando Magic,Chicago Bulls,86,87,0,2013-04-05,7:00 PM,"United Center, Chicago, Illinois",34,80,0.425,4,10,0.4,14,17,0.8240000000000001,10,35,45,18,6,7,13,15,0.49200000000000005,0.45,0.125,0.213,26.3,79.5,54.9,52.9,6.9,11.3,12.9,98.4,99.6,2012-13,0,0
Memphis Grizzlies,Los Angeles Lakers,84,86,0,2013-04-05,7:30 PM,"STAPLES Center, Los Angeles, California",38,86,0.442,3,14,0.214,5,7,0.7140000000000001,8,28,36,24,12,4,7,16,0.47100000000000003,0.45899999999999996,0.163,0.081,18.6,77.8,45.6,63.2,13.6,7.4,7.3,95.5,97.8,2012-13,0,0
Milwaukee Bucks,New York Knicks,83,101,0,2013-04-05,7:30 PM,"Madison Square Garden (IV), New York, New York",29,76,0.382,12,30,0.4,13,18,0.722,8,32,40,16,5,2,13,16,0.495,0.461,0.395,0.237,17.4,72.7,44.4,55.2,5.7,3.8,13.4,95.0,115.7,2012-13,0,0
New Orleans Hornets,Utah Jazz,83,95,0,2013-04-05,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",32,77,0.41600000000000004,2,12,0.16699999999999998,17,20,0.85,13,27,40,13,7,5,16,20,0.484,0.429,0.156,0.26,33.3,75.0,53.3,40.6,8.1,9.8,15.7,96.4,110.3,2012-13,0,0
Sacramento Kings,Dallas Mavericks,108,117,0,2013-04-05,7:00 PM,"Sleep Train Arena, Sacramento, California",39,87,0.44799999999999995,6,26,0.231,24,31,0.774,12,33,45,20,5,1,12,16,0.537,0.483,0.299,0.35600000000000004,26.1,78.6,51.1,51.3,5.1,1.4,10.7,111.0,120.3,2012-13,0,1
Charlotte Bobcats,Miami Heat,79,89,0,2013-04-05,8:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",28,88,0.318,3,16,0.188,20,22,0.909,23,23,46,13,11,4,13,11,0.40399999999999997,0.335,0.182,0.25,43.4,67.6,52.9,46.4,13.4,11.1,11.7,96.0,108.2,2012-13,0,1
Portland Trail Blazers,Houston Rockets,98,116,0,2013-04-05,7:30 PM,"Rose Garden Arena, Portland, Oregon",38,91,0.418,2,20,0.1,20,24,0.833,14,30,44,23,8,2,13,21,0.48200000000000004,0.429,0.22,0.264,29.2,75.0,50.0,60.5,8.5,4.2,11.3,103.6,122.6,2012-13,0,1
Minnesota Timberwolves,Toronto Raptors,93,95,0,2013-04-05,7:00 PM,"Target Center, Minneapolis, Minnesota",30,67,0.44799999999999995,3,15,0.2,30,40,0.75,7,33,40,23,9,3,13,17,0.55,0.47,0.22399999999999998,0.597,19.4,75.0,50.0,76.7,10.0,4.3,13.3,103.0,105.2,2012-13,0,1
Indiana Pacers,Oklahoma City Thunder,75,97,0,2013-04-05,8:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",27,72,0.375,2,21,0.095,19,24,0.792,9,22,31,13,6,3,11,19,0.45399999999999996,0.389,0.292,0.33299999999999996,19.1,59.5,36.9,48.1,7.3,4.5,11.8,91.0,117.7,2012-13,0,1
Phoenix Suns,Golden State Warriors,107,111,0,2013-04-05,7:00 PM,"US Airways Center, Phoenix, Arizona",44,72,0.611,5,14,0.35700000000000004,14,17,0.8240000000000001,7,29,36,19,6,5,22,17,0.6729999999999999,0.6459999999999999,0.19399999999999998,0.23600000000000002,28.0,70.7,54.5,43.2,6.5,7.1,21.7,115.3,119.6,2012-13,0,1
Atlanta Hawks,Philadelphia 76ers,90,101,0,2013-04-05,7:30 PM,"Philips Arena, Atlanta, Georgia",34,73,0.466,5,17,0.294,17,27,0.63,6,35,41,23,5,4,12,19,0.53,0.5,0.233,0.37,14.0,76.1,46.1,67.6,5.6,6.3,12.4,100.2,112.5,2012-13,0,1
Boston Celtics,Cleveland Cavaliers,91,97,0,2013-04-05,7:30 PM,"TD Garden, Boston, Massachusetts",36,89,0.40399999999999997,6,22,0.273,13,22,0.591,10,32,42,23,7,7,11,24,0.461,0.43799999999999994,0.247,0.247,18.9,68.1,42.0,63.9,7.2,9.2,10.0,94.1,100.3,2012-13,0,1
Denver Nuggets,Houston Rockets,132,114,1,2013-04-06,7:00 PM,"Pepsi Center, Denver, Colorado",54,99,0.545,11,25,0.44,13,21,0.619,13,33,46,40,12,4,9,26,0.61,0.601,0.253,0.212,30.2,75.0,52.9,74.1,11.8,8.2,7.7,129.5,111.8,2012-13,0,1
San Antonio Spurs,Atlanta Hawks,99,97,1,2013-04-06,7:30 PM,"AT&T Center, San Antonio, Texas",36,80,0.45,3,15,0.2,24,29,0.828,9,40,49,24,5,12,15,21,0.534,0.469,0.188,0.363,23.7,81.6,56.3,66.7,5.2,16.9,13.9,103.7,101.6,2012-13,0,1
Miami Heat,Philadelphia 76ers,106,87,1,2013-04-06,7:30 PM,"AmericanAirlines Arena, Miami, Florida",40,83,0.48200000000000004,14,25,0.56,12,14,0.857,11,37,48,25,5,3,9,16,0.594,0.5660000000000001,0.301,0.16899999999999998,27.5,75.5,53.9,62.5,5.8,4.8,9.2,123.9,101.7,2012-13,0,1
Minnesota Timberwolves,Detroit Pistons,107,101,1,2013-04-06,7:00 PM,"Target Center, Minneapolis, Minnesota",36,83,0.434,6,14,0.429,29,38,0.763,15,23,38,23,16,6,14,20,0.537,0.47,0.16899999999999998,0.45799999999999996,33.3,67.6,48.1,63.9,16.8,10.0,12.3,112.2,105.9,2012-13,0,1
Washington Wizards,Indiana Pacers,104,85,1,2013-04-06,7:00 PM,"Verizon Center, Washington, District of Columbia",39,79,0.494,4,12,0.33299999999999996,22,31,0.71,6,35,41,19,10,7,9,22,0.561,0.519,0.152,0.392,14.0,77.8,46.6,48.7,10.6,10.6,8.9,110.5,90.3,2012-13,0,1
Milwaukee Bucks,Toronto Raptors,100,83,1,2013-04-06,7:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",36,76,0.474,6,19,0.316,22,29,0.759,9,31,40,27,11,12,15,22,0.563,0.513,0.25,0.382,25.0,79.5,53.3,75.0,11.7,16.4,14.5,106.1,88.1,2012-13,0,1
Brooklyn Nets,Charlotte Bobcats,105,96,1,2013-04-06,7:30 PM,"Barclays Center, Brooklyn, New York",39,80,0.488,5,21,0.23800000000000002,22,30,0.733,11,29,40,17,8,7,8,17,0.563,0.519,0.263,0.375,26.8,69.0,48.2,43.6,9.0,11.9,7.9,118.1,108.0,2012-13,0,1
Houston Rockets,Denver Nuggets,114,132,0,2013-04-06,7:00 PM,"Pepsi Center, Denver, Colorado",39,83,0.47,14,34,0.41200000000000003,22,32,0.688,11,30,41,30,5,10,18,22,0.5870000000000001,0.5539999999999999,0.41,0.386,25.0,69.8,47.1,76.9,4.9,13.5,15.6,111.8,129.5,2012-13,0,0
Atlanta Hawks,San Antonio Spurs,97,99,0,2013-04-06,7:30 PM,"AT&T Center, San Antonio, Texas",35,83,0.42200000000000004,5,12,0.41700000000000004,22,25,0.88,9,29,38,23,10,2,12,23,0.516,0.452,0.145,0.301,18.4,76.3,43.7,65.7,10.5,3.1,11.3,101.6,103.7,2012-13,0,0
Philadelphia 76ers,Miami Heat,87,106,0,2013-04-06,7:30 PM,"AmericanAirlines Arena, Miami, Florida",33,82,0.402,6,20,0.3,15,20,0.75,12,29,41,12,6,2,9,14,0.479,0.439,0.244,0.244,24.5,72.5,46.1,36.4,7.0,3.4,9.0,101.7,123.9,2012-13,0,0
Detroit Pistons,Minnesota Timberwolves,101,107,0,2013-04-06,7:00 PM,"Target Center, Minneapolis, Minnesota",40,75,0.5329999999999999,6,15,0.4,15,21,0.7140000000000001,11,30,41,22,10,6,24,25,0.599,0.573,0.2,0.28,32.4,66.7,51.9,55.0,10.5,8.7,22.2,105.9,112.2,2012-13,0,0
Indiana Pacers,Washington Wizards,85,104,0,2013-04-06,7:00 PM,"Verizon Center, Washington, District of Columbia",35,86,0.40700000000000003,3,20,0.15,12,15,0.8,10,37,47,17,2,1,14,21,0.45899999999999996,0.424,0.233,0.174,22.2,86.0,53.4,48.6,2.1,1.5,13.1,90.3,110.5,2012-13,0,0
Toronto Raptors,Milwaukee Bucks,83,100,0,2013-04-06,7:30 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",30,83,0.361,3,10,0.3,20,23,0.87,8,27,35,18,9,4,16,21,0.446,0.38,0.12,0.27699999999999997,20.5,75.0,46.7,60.0,9.6,7.0,14.7,88.1,106.1,2012-13,0,0
Charlotte Bobcats,Brooklyn Nets,96,105,0,2013-04-06,7:30 PM,"Barclays Center, Brooklyn, New York",36,80,0.45,7,21,0.33299999999999996,17,23,0.7390000000000001,13,30,43,18,4,6,15,24,0.5329999999999999,0.494,0.263,0.28800000000000003,31.0,73.2,51.8,50.0,4.5,10.2,14.3,108.0,118.1,2012-13,0,0
Dallas Mavericks,Portland Trail Blazers,96,91,1,2013-04-07,6:00 PM,"Rose Garden Arena, Portland, Oregon",42,90,0.467,3,13,0.231,9,12,0.75,13,35,48,28,9,7,12,11,0.504,0.483,0.14400000000000002,0.133,28.3,85.4,55.2,66.7,9.7,12.1,11.2,103.3,97.9,2012-13,0,0
New Orleans Hornets,Phoenix Suns,95,92,1,2013-04-07,6:00 PM,"US Airways Center, Phoenix, Arizona",32,80,0.4,4,15,0.267,27,29,0.9309999999999999,15,33,48,19,7,6,15,25,0.512,0.425,0.188,0.363,34.1,78.6,55.8,59.4,7.7,10.2,13.9,104.3,101.0,2012-13,0,0
Utah Jazz,Golden State Warriors,97,90,1,2013-04-07,5:00 PM,"Oracle Arena, Oakland, California",40,88,0.455,11,25,0.44,6,7,0.857,13,29,42,29,10,6,13,14,0.532,0.517,0.284,0.08,28.3,78.4,50.6,72.5,11.3,10.5,12.5,109.3,101.4,2012-13,0,0
New York Knicks,Oklahoma City Thunder,125,120,1,2013-04-07,12:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",46,93,0.495,15,34,0.441,18,24,0.75,19,22,41,22,5,4,6,19,0.604,0.575,0.366,0.258,41.3,68.8,52.6,47.8,5.7,6.6,5.5,141.4,135.8,2012-13,0,0
Memphis Grizzlies,Sacramento Kings,89,87,1,2013-04-07,3:00 PM,"Sleep Train Arena, Sacramento, California",32,73,0.43799999999999994,3,7,0.429,22,29,0.759,8,37,45,17,9,12,14,25,0.519,0.45899999999999996,0.096,0.397,20.5,78.7,52.3,53.1,9.8,21.4,14.0,96.8,94.6,2012-13,0,0
Detroit Pistons,Chicago Bulls,99,85,1,2013-04-07,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",39,73,0.534,9,18,0.5,12,17,0.706,8,32,40,25,6,2,13,23,0.615,0.596,0.247,0.233,24.2,80.0,54.8,64.1,7.1,3.4,13.9,116.9,100.3,2012-13,0,1
Los Angeles Clippers,Los Angeles Lakers,109,95,1,2013-04-07,12:30 PM,"STAPLES Center, Los Angeles, California",42,84,0.5,8,21,0.381,17,21,0.81,16,34,50,26,6,1,10,22,0.585,0.5479999999999999,0.25,0.25,38.1,77.3,58.1,61.9,6.9,1.9,9.7,125.4,109.3,2012-13,0,1
Cleveland Cavaliers,Orlando Magic,91,85,1,2013-04-07,6:00 PM,"Quicken Loans Arena, Cleveland, Ohio",32,89,0.36,7,17,0.41200000000000003,20,24,0.833,17,35,52,24,7,8,14,18,0.457,0.39899999999999997,0.191,0.27,33.3,64.8,49.5,75.0,7.6,10.4,12.3,98.9,92.4,2012-13,0,1
Boston Celtics,Washington Wizards,107,96,1,2013-04-07,6:00 PM,"TD Garden, Boston, Massachusetts",43,77,0.5579999999999999,4,11,0.364,17,21,0.81,6,32,38,26,11,2,14,19,0.62,0.584,0.14300000000000002,0.273,20.0,72.7,51.4,60.5,11.8,3.2,14.0,114.7,102.9,2012-13,0,1
Chicago Bulls,Detroit Pistons,85,99,0,2013-04-07,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",33,73,0.452,3,15,0.2,16,25,0.64,8,25,33,20,7,5,11,18,0.506,0.473,0.205,0.342,20.0,75.8,45.2,60.6,8.3,9.1,11.6,100.3,116.9,2012-13,0,0
Los Angeles Lakers,Los Angeles Clippers,95,109,0,2013-04-07,12:30 PM,"STAPLES Center, Los Angeles, California",33,76,0.434,7,24,0.292,22,30,0.733,10,26,36,25,6,5,11,14,0.5329999999999999,0.48,0.316,0.395,22.7,61.9,41.9,75.8,6.9,7.9,11.0,109.3,125.4,2012-13,0,1
Orlando Magic,Cleveland Cavaliers,85,91,0,2013-04-07,6:00 PM,"Quicken Loans Arena, Cleveland, Ohio",34,90,0.37799999999999995,1,13,0.077,16,22,0.727,19,34,53,21,9,7,14,17,0.426,0.38299999999999995,0.14400000000000002,0.244,35.2,66.7,50.5,61.8,9.8,9.7,12.3,92.4,98.9,2012-13,0,0
Washington Wizards,Boston Celtics,96,107,0,2013-04-07,6:00 PM,"TD Garden, Boston, Massachusetts",39,88,0.44299999999999995,10,26,0.385,8,12,0.667,12,24,36,23,8,6,16,17,0.515,0.5,0.295,0.136,27.3,80.0,48.6,59.0,8.6,9.1,14.6,102.9,114.7,2012-13,0,0
Portland Trail Blazers,Dallas Mavericks,91,96,0,2013-04-07,6:00 PM,"Rose Garden Arena, Portland, Oregon",37,80,0.46299999999999997,4,22,0.182,13,16,0.813,6,33,39,23,8,3,14,16,0.523,0.488,0.275,0.2,14.6,71.7,44.8,62.2,8.6,3.9,13.9,97.9,103.3,2012-13,0,1
Phoenix Suns,New Orleans Hornets,92,95,0,2013-04-07,6:00 PM,"US Airways Center, Phoenix, Arizona",34,80,0.425,7,21,0.33299999999999996,17,19,0.895,9,29,38,20,8,4,16,24,0.521,0.469,0.263,0.23800000000000002,21.4,65.9,44.2,58.8,8.8,6.2,15.3,101.0,104.3,2012-13,0,1
Golden State Warriors,Utah Jazz,90,97,0,2013-04-07,5:00 PM,"Oracle Arena, Oakland, California",35,74,0.473,7,17,0.41200000000000003,13,18,0.722,8,33,41,21,5,2,16,15,0.5489999999999999,0.52,0.23,0.243,21.6,71.7,49.4,60.0,5.6,3.2,16.3,101.4,109.3,2012-13,0,1
Oklahoma City Thunder,New York Knicks,120,125,0,2013-04-07,12:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",45,78,0.5770000000000001,9,17,0.529,21,25,0.84,10,27,37,23,5,11,12,22,0.674,0.635,0.218,0.321,31.3,58.7,47.4,51.1,5.7,18.6,11.9,135.8,141.4,2012-13,0,1
Sacramento Kings,Memphis Grizzlies,87,89,0,2013-04-07,3:00 PM,"Sleep Train Arena, Sacramento, California",29,81,0.358,7,25,0.28,22,28,0.7859999999999999,10,31,41,18,9,4,14,24,0.466,0.401,0.309,0.34600000000000003,21.3,79.5,47.7,62.1,9.8,6.1,13.0,94.6,96.8,2012-13,0,1
Toronto Raptors,Chicago Bulls,101,98,1,2013-04-09,7:00 PM,"United Center, Chicago, Illinois",37,72,0.514,7,18,0.389,20,24,0.833,3,30,33,22,6,3,8,21,0.612,0.563,0.25,0.33299999999999996,10.0,69.8,45.2,59.5,6.9,4.3,8.8,116.1,112.6,2012-13,0,0
Oklahoma City Thunder,Utah Jazz,90,80,1,2013-04-09,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",32,81,0.395,9,21,0.429,17,18,0.9440000000000001,10,36,46,18,12,7,9,19,0.506,0.451,0.259,0.222,21.3,85.7,51.7,56.3,13.3,13.0,9.2,99.8,88.7,2012-13,0,0
Los Angeles Lakers,New Orleans Hornets,104,96,1,2013-04-09,7:30 PM,"STAPLES Center, Los Angeles, California",40,79,0.506,7,25,0.28,17,22,0.773,9,33,42,26,9,8,15,16,0.586,0.551,0.316,0.278,24.3,80.5,53.8,65.0,9.5,12.5,14.5,110.0,101.6,2012-13,0,1
Houston Rockets,Phoenix Suns,101,98,1,2013-04-09,7:00 PM,"Toyota Center, Houston, Texas",37,86,0.43,6,30,0.2,21,24,0.875,15,29,44,19,11,5,16,16,0.523,0.465,0.349,0.27899999999999997,33.3,72.5,51.8,51.4,11.4,6.8,14.2,104.9,101.8,2012-13,0,1
New York Knicks,Washington Wizards,120,99,1,2013-04-09,7:30 PM,"Madison Square Garden (IV), New York, New York",45,80,0.563,20,36,0.556,10,14,0.7140000000000001,5,34,39,26,7,3,12,24,0.696,0.688,0.45,0.175,15.6,75.6,50.6,57.8,7.7,5.3,12.2,131.3,108.3,2012-13,0,1
Brooklyn Nets,Philadelphia 76ers,104,83,1,2013-04-09,7:30 PM,"Barclays Center, Brooklyn, New York",42,93,0.452,5,20,0.25,15,23,0.652,24,43,67,16,7,7,10,16,0.504,0.478,0.215,0.247,48.0,84.3,66.3,38.1,8.1,10.6,8.8,120.5,96.2,2012-13,0,1
Indiana Pacers,Cleveland Cavaliers,99,94,1,2013-04-09,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",32,79,0.405,4,16,0.25,31,46,0.674,18,27,45,13,14,6,9,14,0.499,0.43,0.203,0.5820000000000001,41.9,65.9,53.6,40.6,15.9,8.0,8.3,112.2,106.5,2012-13,0,1
Miami Heat,Milwaukee Bucks,94,83,1,2013-04-09,7:30 PM,"AmericanAirlines Arena, Miami, Florida",38,88,0.43200000000000005,8,35,0.22899999999999998,10,10,1.0,14,35,49,22,12,3,17,13,0.509,0.47700000000000004,0.39799999999999996,0.114,30.4,87.5,57.0,57.9,12.9,6.0,15.5,100.7,88.9,2012-13,0,1
Memphis Grizzlies,Charlotte Bobcats,94,75,1,2013-04-09,7:00 PM,"FedEx Forum, Memphis, Tennessee",39,82,0.47600000000000003,3,13,0.231,13,20,0.65,12,36,48,17,6,7,6,16,0.518,0.494,0.159,0.244,26.7,76.6,52.2,43.6,7.1,10.6,6.2,111.6,89.1,2012-13,0,1
Golden State Warriors,Minnesota Timberwolves,105,89,1,2013-04-09,7:30 PM,"Oracle Arena, Oakland, California",39,91,0.429,10,24,0.41700000000000004,17,22,0.773,12,48,60,24,7,6,13,19,0.521,0.484,0.264,0.242,24.0,88.9,57.7,61.5,7.0,8.5,11.4,104.6,88.7,2012-13,0,1
New Orleans Hornets,Los Angeles Lakers,96,104,0,2013-04-09,7:30 PM,"STAPLES Center, Los Angeles, California",37,84,0.44,5,20,0.25,17,18,0.9440000000000001,8,28,36,23,7,4,15,24,0.522,0.47,0.23800000000000002,0.214,19.5,75.7,46.2,62.2,7.4,7.4,14.0,101.6,110.0,2012-13,0,0
Phoenix Suns,Houston Rockets,98,101,0,2013-04-09,7:00 PM,"Toyota Center, Houston, Texas",38,86,0.442,7,12,0.583,15,19,0.789,11,30,41,24,9,5,19,20,0.519,0.483,0.14,0.221,27.5,66.7,48.2,63.2,9.3,8.9,16.8,101.8,104.9,2012-13,0,0
Washington Wizards,New York Knicks,99,120,0,2013-04-09,7:30 PM,"Madison Square Garden (IV), New York, New York",35,77,0.455,8,20,0.4,21,30,0.7,11,27,38,18,6,2,13,14,0.5489999999999999,0.506,0.26,0.39,24.4,84.4,49.4,51.4,6.6,4.5,12.6,108.3,131.3,2012-13,0,0
Philadelphia 76ers,Brooklyn Nets,83,104,0,2013-04-09,7:30 PM,"Barclays Center, Brooklyn, New York",30,80,0.375,7,14,0.5,16,20,0.8,8,26,34,16,6,2,7,17,0.467,0.419,0.175,0.25,15.7,52.0,33.7,53.3,7.0,2.7,7.3,96.2,120.5,2012-13,0,0
Cleveland Cavaliers,Indiana Pacers,94,99,0,2013-04-09,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",39,85,0.45899999999999996,3,10,0.3,13,15,0.867,14,25,39,18,5,7,17,29,0.513,0.47600000000000003,0.11800000000000001,0.17600000000000002,34.1,58.1,46.4,46.2,5.7,11.1,15.7,106.5,112.2,2012-13,0,0
Milwaukee Bucks,Miami Heat,83,94,0,2013-04-09,7:30 PM,"AmericanAirlines Arena, Miami, Florida",33,75,0.44,9,25,0.36,8,14,0.5710000000000001,5,32,37,19,13,2,19,15,0.511,0.5,0.33299999999999996,0.187,12.5,69.6,43.0,57.6,13.9,3.8,19.0,88.9,100.7,2012-13,0,0
