Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Chicago Bulls,Orlando Magic,92,87,1,2015-11-01,7:00 PM,"United Center, Chicago, Illinois",33,87,0.379,7,28,0.25,19,22,0.8640000000000001,11,36,47,23,7,8,13,16,0.47600000000000003,0.42,0.322,0.253,26.2,75.0,52.2,69.7,7.3,11.9,11.9,96.0,90.7,2015-16,0,1
Oklahoma City Thunder,Denver Nuggets,117,93,1,2015-11-01,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",45,86,0.523,13,25,0.52,14,18,0.778,13,37,50,32,9,10,19,23,0.623,0.599,0.29100000000000004,0.209,38.2,72.5,58.8,71.1,9.4,15.2,16.8,122.3,97.2,2015-16,0,1
Toronto Raptors,Milwaukee Bucks,106,87,1,2015-11-01,6:00 PM,"Air Canada Centre, Toronto, Canada",41,90,0.456,11,25,0.44,13,20,0.65,18,28,46,22,12,3,13,19,0.536,0.517,0.278,0.222,40.9,80.0,58.2,53.7,13.5,6.0,11.6,119.4,98.0,2015-16,0,1
Miami Heat,Houston Rockets,109,89,1,2015-11-01,6:00 PM,"AmericanAirlines Arena, Miami, Florida",42,86,0.488,9,22,0.409,16,21,0.762,11,37,48,24,11,5,12,16,0.5720000000000001,0.541,0.256,0.244,26.2,92.5,58.5,57.1,11.4,11.6,11.2,112.7,92.0,2015-16,0,1
Orlando Magic,Chicago Bulls,87,92,0,2015-11-01,7:00 PM,"United Center, Chicago, Illinois",35,90,0.389,7,23,0.304,10,17,0.588,12,31,43,21,7,11,16,19,0.446,0.428,0.256,0.18899999999999997,25.0,73.8,47.8,60.0,7.3,18.6,14.1,90.7,96.0,2015-16,0,0
Denver Nuggets,Oklahoma City Thunder,93,117,0,2015-11-01,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",35,92,0.38,9,26,0.34600000000000003,14,19,0.737,14,21,35,20,8,3,13,17,0.46299999999999997,0.429,0.28300000000000003,0.207,27.5,61.8,41.2,57.1,8.4,4.9,11.5,97.2,122.3,2015-16,0,0
Milwaukee Bucks,Toronto Raptors,87,106,0,2015-11-01,6:00 PM,"Air Canada Centre, Toronto, Canada",29,69,0.42,5,19,0.263,24,24,1.0,7,26,33,21,6,8,18,21,0.547,0.457,0.275,0.348,20.0,59.1,41.8,72.4,6.8,12.3,18.5,98.0,119.4,2015-16,0,0
Houston Rockets,Miami Heat,89,109,0,2015-11-01,6:00 PM,"AmericanAirlines Arena, Miami, Florida",32,79,0.405,10,36,0.278,15,18,0.833,3,31,34,20,9,3,17,23,0.512,0.46799999999999997,0.456,0.228,7.5,73.8,41.5,62.5,9.3,4.7,16.4,92.0,112.7,2015-16,0,0
Los Angeles Lakers,Dallas Mavericks,93,103,0,2015-11-01,9:30 PM,"STAPLES Center, Los Angeles, California",31,85,0.365,10,34,0.294,21,28,0.75,8,34,42,18,8,9,12,20,0.478,0.424,0.4,0.32899999999999996,16.3,81.0,46.2,58.1,8.3,15.8,11.0,96.1,106.4,2015-16,0,1
Boston Celtics,San Antonio Spurs,87,95,0,2015-11-01,3:30 PM,"TD Garden, Boston, Massachusetts",35,98,0.35700000000000004,6,29,0.207,11,14,0.7859999999999999,16,29,45,21,10,5,16,23,0.418,0.38799999999999996,0.29600000000000004,0.14300000000000002,28.1,74.4,46.9,60.0,10.1,7.8,13.3,87.5,95.6,2015-16,0,1
San Antonio Spurs,New York Knicks,94,84,1,2015-11-02,7:30 PM,"Madison Square Garden (IV), New York, New York",39,79,0.494,4,13,0.308,12,17,0.706,8,37,45,21,6,7,13,12,0.5429999999999999,0.519,0.165,0.215,20.0,68.5,47.9,53.8,6.7,9.2,13.1,105.4,94.1,2015-16,0,0
Los Angeles Clippers,Phoenix Suns,102,96,1,2015-11-02,10:30 PM,"STAPLES Center, Los Angeles, California",37,81,0.457,8,26,0.308,20,23,0.87,3,43,46,20,4,5,11,18,0.56,0.506,0.321,0.284,7.1,72.9,45.5,54.1,4.1,7.4,10.8,104.5,98.3,2015-16,0,1
Portland Trail Blazers,Minnesota Timberwolves,106,101,1,2015-11-02,8:00 PM,"Target Center, Minneapolis, Minnesota",41,89,0.461,9,30,0.3,15,20,0.75,11,35,46,18,5,6,16,27,0.542,0.511,0.337,0.225,25.0,81.4,52.9,43.9,5.0,9.1,14.1,105.6,100.6,2015-16,0,0
Cleveland Cavaliers,Philadelphia 76ers,107,100,1,2015-11-02,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",42,81,0.519,8,22,0.364,15,20,0.75,7,36,43,28,5,9,16,19,0.596,0.568,0.272,0.247,20.0,80.0,53.8,66.7,5.2,14.8,15.1,110.4,103.2,2015-16,0,0
Golden State Warriors,Memphis Grizzlies,119,69,1,2015-11-02,10:30 PM,"Oracle Arena, Oakland, California",43,84,0.512,11,25,0.44,22,30,0.733,10,55,65,32,8,13,14,15,0.612,0.5770000000000001,0.298,0.35700000000000004,23.3,83.3,59.6,74.4,7.9,17.8,12.6,117.6,68.2,2015-16,0,1
Houston Rockets,Oklahoma City Thunder,110,105,1,2015-11-02,8:00 PM,"Toyota Center, Houston, Texas",41,89,0.461,9,29,0.31,19,29,0.655,7,27,34,22,18,7,12,22,0.54,0.511,0.326,0.326,14.6,65.9,38.2,53.7,17.5,11.5,10.5,106.9,102.0,2015-16,0,1
Phoenix Suns,Los Angeles Clippers,96,102,0,2015-11-02,10:30 PM,"STAPLES Center, Los Angeles, California",36,98,0.36700000000000005,9,30,0.3,15,21,0.7140000000000001,16,39,55,23,8,1,9,20,0.44799999999999995,0.413,0.306,0.214,27.1,92.9,54.5,63.9,8.2,1.8,7.7,98.3,104.5,2015-16,0,0
New York Knicks,San Antonio Spurs,84,94,0,2015-11-02,7:30 PM,"Madison Square Garden (IV), New York, New York",32,89,0.36,4,13,0.308,16,21,0.762,17,32,49,17,8,3,10,18,0.428,0.382,0.146,0.23600000000000002,31.5,80.0,52.1,53.1,9.0,4.5,9.2,94.1,105.4,2015-16,0,1
Memphis Grizzlies,Golden State Warriors,69,119,0,2015-11-02,10:30 PM,"Oracle Arena, Oakland, California",26,96,0.271,3,23,0.13,14,20,0.7,11,33,44,21,8,7,11,24,0.32899999999999996,0.28600000000000003,0.24,0.20800000000000002,16.7,76.7,40.4,80.8,7.9,11.9,9.5,68.2,117.6,2015-16,0,0
Oklahoma City Thunder,Houston Rockets,105,110,0,2015-11-02,8:00 PM,"Toyota Center, Houston, Texas",40,84,0.47600000000000003,10,23,0.435,15,22,0.682,14,41,55,17,7,9,24,24,0.56,0.536,0.27399999999999997,0.262,34.1,85.4,61.8,42.5,6.8,15.0,20.4,102.0,106.9,2015-16,0,0
Minnesota Timberwolves,Portland Trail Blazers,101,106,0,2015-11-02,8:00 PM,"Target Center, Minneapolis, Minnesota",34,79,0.43,3,13,0.231,30,39,0.769,8,33,41,22,10,4,15,22,0.525,0.449,0.165,0.494,18.6,75.0,47.1,64.7,10.0,6.8,13.5,100.6,105.6,2015-16,0,1
Philadelphia 76ers,Cleveland Cavaliers,100,107,0,2015-11-02,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",38,85,0.447,7,24,0.292,17,23,0.7390000000000001,9,28,37,22,7,5,13,18,0.526,0.488,0.282,0.271,20.0,80.0,46.3,57.9,7.2,8.5,12.0,103.2,110.4,2015-16,0,1
Atlanta Hawks,Miami Heat,98,92,1,2015-11-03,7:30 PM,"AmericanAirlines Arena, Miami, Florida",37,90,0.41100000000000003,7,21,0.33299999999999996,17,22,0.773,16,35,51,25,10,1,15,14,0.49200000000000005,0.45,0.233,0.244,30.8,72.9,51.0,67.6,10.4,1.7,13.1,101.6,95.4,2015-16,0,0
Orlando Magic,New Orleans Pelicans,103,94,1,2015-11-03,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",42,90,0.467,7,18,0.389,12,12,1.0,10,45,55,24,5,3,18,18,0.541,0.506,0.2,0.133,21.7,81.8,54.5,57.1,4.9,5.6,15.9,100.8,92.0,2015-16,0,0
Toronto Raptors,Dallas Mavericks,102,91,1,2015-11-03,8:30 PM,"American Airlines Center, Dallas, Texas",37,82,0.451,5,17,0.294,23,26,0.885,10,37,47,18,8,6,16,26,0.546,0.48200000000000004,0.207,0.317,25.0,72.5,51.6,48.6,8.3,9.5,14.6,106.4,94.9,2015-16,0,0
Memphis Grizzlies,Sacramento Kings,103,89,1,2015-11-03,10:00 PM,"Sleep Train Arena, Sacramento, California",40,83,0.48200000000000004,3,20,0.15,20,25,0.8,12,38,50,23,5,7,16,31,0.5479999999999999,0.5,0.24100000000000002,0.301,30.8,82.6,58.8,57.5,5.3,13.0,14.5,108.7,93.9,2015-16,0,0
Denver Nuggets,Los Angeles Lakers,120,109,1,2015-11-03,10:30 PM,"STAPLES Center, Los Angeles, California",43,85,0.506,7,20,0.35,27,31,0.871,11,38,49,30,5,7,14,23,0.608,0.547,0.235,0.365,27.5,77.6,55.1,69.8,5.0,11.7,12.4,121.1,110.0,2015-16,0,0
Charlotte Hornets,Chicago Bulls,130,105,1,2015-11-03,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",47,91,0.516,14,23,0.609,22,23,0.9570000000000001,12,40,52,26,6,4,9,11,0.643,0.593,0.253,0.253,29.3,90.9,61.2,55.3,6.1,6.7,8.2,132.6,107.1,2015-16,0,1
Miami Heat,Atlanta Hawks,92,98,0,2015-11-03,7:30 PM,"AmericanAirlines Arena, Miami, Florida",38,86,0.442,5,28,0.179,11,16,0.688,13,36,49,13,10,9,18,21,0.494,0.47100000000000003,0.326,0.18600000000000003,27.1,69.2,49.0,34.2,10.4,13.0,16.2,95.4,101.6,2015-16,0,1
Chicago Bulls,Charlotte Hornets,105,130,0,2015-11-03,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",44,90,0.489,14,30,0.467,3,8,0.375,4,29,33,26,5,0,12,19,0.561,0.5670000000000001,0.33299999999999996,0.08900000000000001,9.1,70.7,38.8,59.1,5.1,0.0,11.4,107.1,132.6,2015-16,0,0
New Orleans Pelicans,Orlando Magic,94,103,0,2015-11-03,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",32,90,0.35600000000000004,12,36,0.33299999999999996,18,25,0.72,10,36,46,23,12,9,14,14,0.465,0.42200000000000004,0.4,0.278,18.2,78.3,45.5,71.9,11.7,12.5,12.2,92.0,100.8,2015-16,0,1
Dallas Mavericks,Toronto Raptors,91,102,0,2015-11-03,8:30 PM,"American Airlines Center, Dallas, Texas",33,86,0.384,7,23,0.304,18,25,0.72,14,30,44,20,5,3,15,25,0.469,0.424,0.267,0.29100000000000004,27.5,75.0,48.4,60.6,5.2,4.6,13.4,94.9,106.4,2015-16,0,1
Sacramento Kings,Memphis Grizzlies,89,103,0,2015-11-03,10:00 PM,"Sleep Train Arena, Sacramento, California",29,74,0.392,7,20,0.35,24,40,0.6,8,27,35,17,8,1,13,21,0.486,0.439,0.27,0.541,17.4,69.2,41.2,58.6,8.4,1.6,12.4,93.9,108.7,2015-16,0,1
Los Angeles Lakers,Denver Nuggets,109,120,0,2015-11-03,10:30 PM,"STAPLES Center, Los Angeles, California",36,86,0.419,6,26,0.231,31,38,0.816,11,29,40,18,9,4,10,28,0.531,0.45299999999999996,0.302,0.442,22.4,72.5,44.9,50.0,9.1,6.2,8.9,110.0,121.1,2015-16,0,1
Toronto Raptors,Oklahoma City Thunder,103,98,1,2015-11-04,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",33,79,0.418,5,14,0.35700000000000004,32,39,0.821,12,33,45,12,14,3,14,16,0.536,0.449,0.177,0.494,28.6,75.0,52.3,36.4,14.8,5.1,12.7,108.6,103.4,2015-16,0,0
Houston Rockets,Orlando Magic,119,114,1,2015-11-04,8:00 PM,"Toyota Center, Houston, Texas",42,88,0.47700000000000004,11,34,0.324,24,34,0.706,16,32,48,28,8,1,19,20,0.578,0.54,0.386,0.386,35.6,78.0,55.8,66.7,7.8,1.4,15.6,116.0,111.1,2015-16,0,1
Portland Trail Blazers,Utah Jazz,108,92,1,2015-11-04,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",41,77,0.532,11,25,0.44,15,32,0.469,13,35,48,11,5,7,19,25,0.593,0.604,0.325,0.41600000000000004,35.1,68.6,54.5,26.8,5.3,10.9,17.3,115.5,98.4,2015-16,0,0
Cleveland Cavaliers,New York Knicks,96,86,1,2015-11-04,8:00 PM,"Quicken Loans Arena, Cleveland, Ohio",33,83,0.39799999999999996,7,27,0.259,23,32,0.7190000000000001,9,39,48,21,5,2,11,12,0.494,0.44,0.325,0.386,22.5,81.3,54.5,63.6,5.4,3.3,10.2,102.9,92.2,2015-16,0,1
Milwaukee Bucks,Philadelphia 76ers,91,87,1,2015-11-04,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",35,86,0.40700000000000003,8,23,0.348,13,17,0.765,8,28,36,24,6,4,10,19,0.48700000000000004,0.45299999999999996,0.267,0.198,17.0,70.0,41.4,68.6,6.5,7.5,9.7,99.2,94.9,2015-16,0,1
Golden State Warriors,Los Angeles Clippers,112,108,1,2015-11-04,10:30 PM,"Oracle Arena, Oakland, California",39,85,0.45899999999999996,10,26,0.385,24,31,0.774,9,33,42,28,6,5,12,22,0.568,0.518,0.306,0.365,22.5,76.7,50.6,71.8,6.2,7.6,10.8,114.9,110.8,2015-16,0,1
Atlanta Hawks,Brooklyn Nets,101,87,1,2015-11-04,8:00 PM,"Philips Arena, Atlanta, Georgia",37,76,0.48700000000000004,8,22,0.364,19,24,0.792,6,28,34,27,15,10,13,17,0.583,0.539,0.289,0.316,17.1,66.7,44.2,73.0,16.5,16.1,13.1,111.1,95.7,2015-16,0,1
Phoenix Suns,Sacramento Kings,118,97,1,2015-11-04,9:00 PM,"Talking Stick Resort Arena, Phoenix, Arizona",45,83,0.542,14,23,0.609,14,22,0.636,9,32,41,27,14,4,18,11,0.637,0.627,0.27699999999999997,0.265,25.7,82.1,55.4,60.0,14.2,6.7,16.3,120.0,98.6,2015-16,0,1
Washington Wizards,San Antonio Spurs,102,99,1,2015-11-04,7:00 PM,"Verizon Center, Washington, District of Columbia",42,87,0.483,8,23,0.348,10,14,0.7140000000000001,4,29,33,27,11,3,10,19,0.547,0.529,0.264,0.161,9.1,76.3,40.2,64.3,11.2,5.1,9.7,104.0,101.0,2015-16,0,1
Orlando Magic,Houston Rockets,114,119,0,2015-11-04,8:00 PM,"Toyota Center, Houston, Texas",46,91,0.505,7,20,0.35,15,19,0.789,9,29,38,28,12,6,14,25,0.574,0.544,0.22,0.209,22.0,64.4,44.2,60.9,11.7,11.1,12.4,111.1,116.0,2015-16,0,0
Oklahoma City Thunder,Toronto Raptors,98,103,0,2015-11-04,8:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",39,82,0.47600000000000003,8,23,0.348,12,14,0.857,11,30,41,26,8,10,19,29,0.556,0.524,0.28,0.171,25.0,71.4,47.7,66.7,8.4,15.4,17.7,103.4,108.6,2015-16,0,1
New York Knicks,Cleveland Cavaliers,86,96,0,2015-11-04,8:00 PM,"Quicken Loans Arena, Cleveland, Ohio",33,84,0.39299999999999996,8,24,0.33299999999999996,12,15,0.8,9,31,40,16,6,7,12,23,0.475,0.44,0.28600000000000003,0.179,18.8,77.5,45.5,48.5,6.4,12.5,11.7,92.2,102.9,2015-16,0,0
Philadelphia 76ers,Milwaukee Bucks,87,91,0,2015-11-04,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",34,81,0.42,6,28,0.214,13,15,0.867,12,39,51,23,4,9,18,23,0.49700000000000005,0.457,0.34600000000000003,0.185,30.0,83.0,58.6,67.6,4.4,14.3,17.0,94.9,99.2,2015-16,0,0
Los Angeles Clippers,Golden State Warriors,108,112,0,2015-11-04,10:30 PM,"Oracle Arena, Oakland, California",43,88,0.489,8,22,0.364,14,22,0.636,10,31,41,24,6,4,11,26,0.5529999999999999,0.534,0.25,0.25,23.3,77.5,49.4,55.8,6.2,6.8,10.1,110.8,114.9,2015-16,0,0
Brooklyn Nets,Atlanta Hawks,87,101,0,2015-11-04,8:00 PM,"Philips Arena, Atlanta, Georgia",36,83,0.434,5,21,0.23800000000000002,10,13,0.769,14,29,43,24,9,4,19,19,0.49,0.46399999999999997,0.253,0.157,33.3,82.9,55.8,66.7,9.9,7.4,17.6,95.7,111.1,2015-16,0,0
Sacramento Kings,Phoenix Suns,97,118,0,2015-11-04,9:00 PM,"Talking Stick Resort Arena, Phoenix, Arizona",40,84,0.47600000000000003,11,24,0.45799999999999996,6,12,0.5,7,26,33,25,9,4,17,22,0.5429999999999999,0.542,0.28600000000000003,0.14300000000000002,17.9,74.3,44.6,62.5,9.2,6.7,16.0,98.6,120.0,2015-16,0,0
San Antonio Spurs,Washington Wizards,99,102,0,2015-11-04,7:00 PM,"Verizon Center, Washington, District of Columbia",37,81,0.457,7,22,0.318,18,20,0.9,9,40,49,21,5,3,20,21,0.551,0.5,0.272,0.247,23.7,90.9,59.8,56.8,5.1,4.7,18.2,101.0,104.0,2015-16,0,0
Utah Jazz,Portland Trail Blazers,92,108,0,2015-11-04,9:00 PM,"Vivint Smart Home Arena, Salt Lake City, Utah",33,88,0.375,5,24,0.20800000000000002,21,33,0.636,16,24,40,9,12,8,9,22,0.449,0.40299999999999997,0.273,0.375,31.4,64.9,45.5,27.3,12.8,15.4,8.1,98.4,115.5,2015-16,0,1
Miami Heat,Minnesota Timberwolves,96,84,1,2015-11-05,8:00 PM,"Target Center, Minneapolis, Minnesota",37,76,0.48700000000000004,4,14,0.28600000000000003,18,25,0.72,7,35,42,14,6,6,16,19,0.552,0.513,0.184,0.32899999999999996,17.1,77.8,48.8,37.8,6.3,8.2,15.5,100.2,87.7,2015-16,0,0
Charlotte Hornets,Dallas Mavericks,108,94,1,2015-11-05,8:30 PM,"American Airlines Center, Dallas, Texas",44,89,0.494,6,27,0.222,14,17,0.8240000000000001,8,40,48,19,8,6,11,25,0.56,0.528,0.303,0.191,18.2,83.3,52.2,43.2,8.2,11.3,10.2,110.8,96.4,2015-16,0,0
Utah Jazz,Denver Nuggets,96,84,1,2015-11-05,9:00 PM,"Pepsi Center, Denver, Colorado",37,85,0.435,11,24,0.45799999999999996,11,17,0.647,12,31,43,23,6,6,10,26,0.519,0.5,0.282,0.2,26.1,73.8,48.9,62.2,6.9,11.5,9.8,109.9,96.2,2015-16,0,0
Chicago Bulls,Oklahoma City Thunder,104,98,1,2015-11-05,8:00 PM,"United Center, Chicago, Illinois",40,90,0.444,7,18,0.389,17,21,0.81,11,36,47,20,3,7,6,17,0.524,0.483,0.2,0.233,23.9,80.0,51.6,50.0,3.3,9.9,5.7,113.8,107.2,2015-16,0,1
Portland Trail Blazers,Memphis Grizzlies,115,96,1,2015-11-05,10:30 PM,"Moda Center, Portland, Oregon",44,87,0.506,15,30,0.5,12,20,0.6,14,33,47,29,3,3,8,19,0.6,0.5920000000000001,0.345,0.23,32.6,82.5,56.6,65.9,3.4,5.3,7.7,132.2,110.4,2015-16,0,1
Oklahoma City Thunder,Chicago Bulls,98,104,0,2015-11-05,8:00 PM,"United Center, Chicago, Illinois",38,84,0.452,5,13,0.385,17,20,0.85,9,35,44,21,2,8,9,18,0.528,0.48200000000000004,0.155,0.23800000000000002,20.0,76.1,48.4,55.3,2.2,11.1,8.8,107.2,113.8,2015-16,0,0
Memphis Grizzlies,Portland Trail Blazers,96,115,0,2015-11-05,10:30 PM,"Moda Center, Portland, Oregon",37,77,0.48100000000000004,7,20,0.35,15,21,0.7140000000000001,7,29,36,20,4,5,8,14,0.557,0.526,0.26,0.273,17.5,67.4,43.4,54.1,4.6,8.8,8.5,110.4,132.2,2015-16,0,0
Minnesota Timberwolves,Miami Heat,84,96,0,2015-11-05,8:00 PM,"Target Center, Minneapolis, Minnesota",30,85,0.353,4,12,0.33299999999999996,20,22,0.909,10,34,44,16,7,6,16,27,0.444,0.376,0.141,0.259,22.2,82.9,51.2,53.3,7.3,9.7,14.5,87.7,100.2,2015-16,0,1
Dallas Mavericks,Charlotte Hornets,94,108,0,2015-11-05,8:30 PM,"American Airlines Center, Dallas, Texas",32,82,0.39,6,29,0.207,24,27,0.889,8,36,44,17,8,2,13,13,0.501,0.42700000000000005,0.354,0.32899999999999996,16.7,81.8,47.8,53.1,8.2,3.2,12.2,96.4,110.8,2015-16,0,1
Denver Nuggets,Utah Jazz,84,96,0,2015-11-05,9:00 PM,"Pepsi Center, Denver, Colorado",28,72,0.389,5,20,0.25,23,34,0.6759999999999999,11,34,45,16,4,6,13,14,0.483,0.424,0.278,0.47200000000000003,26.2,73.9,51.1,57.1,4.6,9.8,13.0,96.2,109.9,2015-16,0,1
Milwaukee Bucks,New York Knicks,99,92,1,2015-11-06,7:30 PM,"Madison Square Garden (IV), New York, New York",35,81,0.43200000000000005,3,14,0.214,26,29,0.897,13,28,41,21,6,5,12,24,0.528,0.451,0.17300000000000001,0.358,31.0,66.7,48.8,60.0,6.7,8.8,11.3,110.3,102.5,2015-16,0,0
Atlanta Hawks,New Orleans Pelicans,121,115,1,2015-11-06,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",41,77,0.532,9,21,0.429,30,35,0.857,6,35,41,30,10,6,15,21,0.655,0.591,0.273,0.455,18.8,85.4,56.2,73.2,10.1,11.1,14.0,122.3,116.3,2015-16,0,0
Los Angeles Lakers,Brooklyn Nets,104,98,1,2015-11-06,7:30 PM,"Barclays Center, Brooklyn, New York",33,78,0.423,7,23,0.304,31,40,0.775,5,35,40,14,9,6,15,22,0.544,0.46799999999999997,0.295,0.513,13.5,71.4,46.5,42.4,8.9,8.1,13.6,102.8,96.9,2015-16,0,0
Houston Rockets,Sacramento Kings,116,110,1,2015-11-06,10:30 PM,"Sleep Train Arena, Sacramento, California",40,82,0.488,15,36,0.41700000000000004,21,27,0.778,14,35,49,23,8,4,21,26,0.618,0.579,0.439,0.32899999999999996,32.6,71.4,53.3,57.5,7.9,6.2,18.3,114.5,108.6,2015-16,0,0
Golden State Warriors,Denver Nuggets,119,104,1,2015-11-06,10:30 PM,"Oracle Arena, Oakland, California",46,93,0.495,17,37,0.45899999999999996,10,18,0.556,13,40,53,40,10,6,20,22,0.59,0.586,0.39799999999999996,0.19399999999999998,27.7,80.0,54.6,87.0,9.3,8.8,16.5,110.8,96.9,2015-16,0,1
Boston Celtics,Washington Wizards,118,98,1,2015-11-06,7:30 PM,"TD Garden, Boston, Massachusetts",44,97,0.45399999999999996,12,30,0.4,18,23,0.7829999999999999,15,38,53,24,18,5,17,21,0.551,0.515,0.309,0.237,30.0,79.2,54.1,54.5,16.7,7.9,13.7,109.4,90.8,2015-16,0,1
Indiana Pacers,Miami Heat,90,87,1,2015-11-06,8:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,80,0.45,5,15,0.33299999999999996,13,24,0.542,9,34,43,21,4,5,12,15,0.49700000000000005,0.48100000000000004,0.188,0.3,21.4,82.9,51.8,58.3,4.4,8.2,11.7,99.7,96.4,2015-16,0,1
Orlando Magic,Toronto Raptors,92,87,1,2015-11-06,7:00 PM,"Amway Center, Orlando, Florida",33,77,0.429,9,25,0.36,17,22,0.773,6,34,40,22,4,4,12,25,0.531,0.48700000000000004,0.325,0.28600000000000003,17.1,69.4,47.6,66.7,4.5,6.3,12.2,103.4,97.8,2015-16,0,1
Cleveland Cavaliers,Philadelphia 76ers,108,102,1,2015-11-06,7:30 PM,"Quicken Loans Arena, Cleveland, Ohio",45,88,0.511,10,26,0.385,8,12,0.667,11,34,45,29,9,0,17,20,0.579,0.568,0.295,0.136,26.2,82.9,54.2,64.4,9.4,0.0,15.4,112.6,106.4,2015-16,0,1
New York Knicks,Milwaukee Bucks,92,99,0,2015-11-06,7:30 PM,"Madison Square Garden (IV), New York, New York",33,81,0.40700000000000003,4,24,0.16699999999999998,22,28,0.7859999999999999,14,29,43,20,3,5,15,22,0.493,0.43200000000000005,0.29600000000000004,0.34600000000000003,33.3,69.0,51.2,60.6,3.3,7.5,13.8,102.5,110.3,2015-16,0,1
Denver Nuggets,Golden State Warriors,104,119,0,2015-11-06,10:30 PM,"Oracle Arena, Oakland, California",39,92,0.424,8,24,0.33299999999999996,18,22,0.818,10,34,44,23,13,5,19,20,0.511,0.467,0.261,0.239,20.0,72.3,45.4,59.0,12.1,8.9,15.7,96.9,110.8,2015-16,0,0
Washington Wizards,Boston Celtics,98,118,0,2015-11-06,7:30 PM,"TD Garden, Boston, Massachusetts",36,88,0.409,8,25,0.32,18,23,0.7829999999999999,10,35,45,23,10,8,24,27,0.499,0.455,0.284,0.261,20.8,70.0,45.9,63.9,9.3,11.9,19.7,90.8,109.4,2015-16,0,0
Miami Heat,Indiana Pacers,87,90,0,2015-11-06,8:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,81,0.444,6,20,0.3,9,13,0.6920000000000001,7,33,40,21,5,6,11,19,0.502,0.48100000000000004,0.247,0.16,17.1,78.6,48.2,58.3,5.5,9.2,11.3,96.4,99.7,2015-16,0,0
Toronto Raptors,Orlando Magic,87,92,0,2015-11-06,7:00 PM,"Amway Center, Orlando, Florida",30,86,0.349,5,23,0.217,22,29,0.759,15,29,44,13,5,5,9,18,0.44,0.37799999999999995,0.267,0.337,30.6,82.9,52.4,43.3,5.6,9.6,8.4,97.8,103.4,2015-16,0,0
Philadelphia 76ers,Cleveland Cavaliers,102,108,0,2015-11-06,7:30 PM,"Quicken Loans Arena, Cleveland, Ohio",41,79,0.519,10,23,0.435,10,15,0.667,7,31,38,23,9,4,16,18,0.596,0.5820000000000001,0.29100000000000004,0.19,17.1,73.8,45.8,56.1,9.4,6.5,15.7,106.4,112.6,2015-16,0,0
New Orleans Pelicans,Atlanta Hawks,115,121,0,2015-11-06,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",42,84,0.5,10,30,0.33299999999999996,21,24,0.875,6,26,32,30,9,7,12,24,0.608,0.56,0.35700000000000004,0.28600000000000003,14.6,81.3,43.8,71.4,9.1,12.5,11.3,116.3,122.3,2015-16,0,1
Brooklyn Nets,Los Angeles Lakers,98,104,0,2015-11-06,7:30 PM,"Barclays Center, Brooklyn, New York",40,93,0.43,3,19,0.158,15,20,0.75,14,32,46,21,6,6,15,29,0.48100000000000004,0.446,0.204,0.215,28.6,86.5,53.5,52.5,5.9,10.9,12.8,96.9,102.8,2015-16,0,1
Sacramento Kings,Houston Rockets,110,116,0,2015-11-06,10:30 PM,"Sleep Train Arena, Sacramento, California",40,93,0.43,9,28,0.321,21,29,0.7240000000000001,14,29,43,26,14,3,15,19,0.52,0.478,0.301,0.312,28.6,67.4,46.7,65.0,13.8,6.5,12.4,108.6,114.5,2015-16,0,1
Golden State Warriors,Sacramento Kings,103,94,1,2015-11-07,10:00 PM,"Sleep Train Arena, Sacramento, California",38,92,0.413,8,39,0.205,19,22,0.8640000000000001,15,31,46,27,13,2,18,15,0.506,0.457,0.424,0.239,31.9,70.5,50.5,71.1,13.0,2.9,15.0,103.4,94.3,2015-16,0,0
Houston Rockets,Los Angeles Clippers,109,105,1,2015-11-07,10:30 PM,"STAPLES Center, Los Angeles, California",38,86,0.442,7,30,0.233,26,29,0.897,11,36,47,16,7,3,14,27,0.552,0.483,0.349,0.337,26.8,76.6,53.4,42.1,7.1,4.5,12.4,111.1,107.0,2015-16,0,0
