Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Los Angeles Lakers,Atlanta Hawks,105,103,1,2013-11-03,9:30 PM,"STAPLES Center, Los Angeles, California",38,89,0.42700000000000005,9,25,0.36,20,24,0.833,6,47,53,27,5,7,13,24,0.527,0.478,0.281,0.27,12.5,82.5,50.5,71.1,4.8,10.3,11.5,101.6,99.6,2013-14,0,1
Miami Heat,Washington Wizards,103,93,1,2013-11-03,6:00 PM,"AmericanAirlines Arena, Miami, Florida",37,70,0.529,11,27,0.40700000000000003,18,27,0.667,8,24,32,32,9,6,16,18,0.629,0.607,0.386,0.386,25.0,58.5,43.8,86.5,10.3,11.5,16.3,117.4,106.0,2013-14,0,1
Oklahoma City Thunder,Phoenix Suns,103,96,1,2013-11-03,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",35,82,0.42700000000000005,2,18,0.111,31,37,0.838,10,31,41,20,8,4,15,22,0.524,0.439,0.22,0.451,24.4,72.1,48.8,57.1,8.1,9.3,13.2,104.6,97.5,2013-14,0,1
Detroit Pistons,Boston Celtics,87,77,1,2013-11-03,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",34,76,0.447,2,13,0.154,17,29,0.586,15,29,44,16,15,7,21,15,0.49,0.461,0.171,0.382,34.1,78.4,54.3,47.1,16.2,12.1,19.1,94.0,83.2,2013-14,0,1
Orlando Magic,Brooklyn Nets,107,86,1,2013-11-03,6:00 PM,"Amway Center, Orlando, Florida",42,89,0.47200000000000003,7,17,0.41200000000000003,16,22,0.727,13,41,54,19,7,4,15,19,0.542,0.511,0.191,0.247,29.5,78.8,56.3,45.2,7.3,5.6,13.2,111.2,89.4,2013-14,0,1
Atlanta Hawks,Los Angeles Lakers,103,105,0,2013-11-03,9:30 PM,"STAPLES Center, Los Angeles, California",40,90,0.444,9,22,0.409,14,26,0.5379999999999999,10,42,52,26,9,3,11,22,0.508,0.494,0.244,0.289,17.5,87.5,49.5,65.0,8.7,4.7,9.8,99.6,101.6,2013-14,0,0
Washington Wizards,Miami Heat,93,103,0,2013-11-03,6:00 PM,"AmericanAirlines Arena, Miami, Florida",35,82,0.42700000000000005,12,30,0.4,11,16,0.688,17,24,41,22,8,2,20,26,0.522,0.5,0.366,0.195,41.5,75.0,56.2,62.9,9.1,4.7,18.3,106.0,117.4,2013-14,0,0
Phoenix Suns,Oklahoma City Thunder,96,103,0,2013-11-03,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",32,80,0.4,14,37,0.37799999999999995,18,22,0.818,12,31,43,21,11,3,23,23,0.535,0.488,0.46299999999999997,0.275,27.9,75.6,51.2,65.6,11.2,4.7,20.4,97.5,104.6,2013-14,0,0
Boston Celtics,Detroit Pistons,77,87,0,2013-11-03,6:00 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",31,74,0.419,3,16,0.188,12,12,1.0,8,29,37,15,15,3,23,22,0.486,0.439,0.21600000000000003,0.162,21.6,65.9,45.7,48.4,16.2,4.8,22.5,83.2,94.0,2013-14,0,0
Brooklyn Nets,Orlando Magic,86,107,0,2013-11-03,6:00 PM,"Amway Center, Orlando, Florida",34,89,0.382,4,17,0.235,14,15,0.9329999999999999,11,31,42,23,5,8,12,23,0.45,0.40399999999999997,0.191,0.16899999999999998,21.2,70.5,43.8,67.6,5.2,11.1,11.2,89.4,111.2,2013-14,0,0
New York Knicks,Minnesota Timberwolves,100,109,0,2013-11-03,7:30 PM,"Madison Square Garden (IV), New York, New York",40,89,0.449,9,32,0.281,11,13,0.846,14,35,49,21,7,3,16,26,0.528,0.5,0.36,0.146,29.8,77.8,53.3,52.5,7.4,5.8,14.5,105.1,114.5,2013-14,0,1
Golden State Warriors,Philadelphia 76ers,110,90,1,2013-11-04,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",41,92,0.446,15,38,0.395,13,20,0.65,13,41,54,28,18,7,22,24,0.546,0.527,0.413,0.217,25.5,74.5,50.9,68.3,16.4,11.1,17.9,100.3,82.1,2013-14,0,0
Memphis Grizzlies,Boston Celtics,95,88,1,2013-11-04,8:00 PM,"FedEx Forum, Memphis, Tennessee",36,74,0.486,5,15,0.33299999999999996,18,22,0.818,9,27,36,23,6,2,18,19,0.568,0.52,0.203,0.297,24.3,87.1,52.9,63.9,6.7,4.0,17.7,105.6,97.8,2013-14,0,1
Cleveland Cavaliers,Minnesota Timberwolves,93,92,1,2013-11-04,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",39,85,0.45899999999999996,5,16,0.313,10,11,0.909,11,38,49,22,10,12,23,24,0.518,0.488,0.188,0.129,26.2,76.0,53.3,56.4,9.8,18.2,20.4,90.9,89.9,2013-14,0,1
Los Angeles Clippers,Houston Rockets,137,118,1,2013-11-04,10:30 PM,"STAPLES Center, Los Angeles, California",49,94,0.521,15,38,0.395,24,28,0.857,9,29,38,33,7,7,10,29,0.644,0.601,0.40399999999999997,0.298,21.4,69.0,45.2,67.3,6.8,12.3,8.6,133.3,114.8,2013-14,0,1
Boston Celtics,Memphis Grizzlies,88,95,0,2013-11-04,8:00 PM,"FedEx Forum, Memphis, Tennessee",33,70,0.47100000000000003,7,20,0.35,15,18,0.833,4,28,32,14,9,6,17,21,0.565,0.521,0.28600000000000003,0.257,12.9,75.7,47.1,42.4,10.0,10.2,17.9,97.8,105.6,2013-14,0,0
Minnesota Timberwolves,Cleveland Cavaliers,92,93,0,2013-11-04,7:00 PM,"Quicken Loans Arena, Cleveland, Ohio",34,94,0.36200000000000004,5,28,0.179,19,24,0.792,12,31,43,21,16,5,17,15,0.44,0.38799999999999996,0.298,0.255,24.0,73.8,46.7,61.8,15.6,7.2,14.0,89.9,90.9,2013-14,0,0
Houston Rockets,Los Angeles Clippers,118,137,0,2013-11-04,10:30 PM,"STAPLES Center, Los Angeles, California",41,82,0.5,7,25,0.28,29,43,0.674,13,33,46,21,7,3,15,22,0.585,0.5429999999999999,0.305,0.524,31.0,78.6,54.8,51.2,6.8,5.4,12.9,114.8,133.3,2013-14,0,0
Philadelphia 76ers,Golden State Warriors,90,110,0,2013-11-04,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",31,88,0.35200000000000004,5,25,0.2,23,37,0.622,14,38,52,19,9,3,24,18,0.43200000000000005,0.381,0.284,0.42,25.5,74.5,49.1,61.3,8.2,5.6,18.7,82.1,100.3,2013-14,0,1
Indiana Pacers,Detroit Pistons,99,91,1,2013-11-05,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",38,73,0.521,9,21,0.429,14,23,0.609,4,41,45,26,6,9,18,21,0.596,0.5820000000000001,0.28800000000000003,0.315,12.1,75.9,51.7,68.4,6.2,14.5,17.8,102.7,94.4,2013-14,0,0
Phoenix Suns,New Orleans Pelicans,104,98,1,2013-11-05,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",39,78,0.5,12,25,0.48,14,22,0.636,7,34,41,25,10,4,15,20,0.593,0.5770000000000001,0.321,0.282,17.9,81.0,50.6,64.1,10.5,6.0,14.6,109.4,103.1,2013-14,0,0
Atlanta Hawks,Sacramento Kings,105,100,1,2013-11-05,10:00 PM,"Sleep Train Arena, Sacramento, California",39,81,0.48100000000000004,8,22,0.364,19,26,0.731,9,27,36,26,11,7,14,15,0.568,0.531,0.272,0.321,23.7,73.0,48.0,66.7,11.7,14.3,13.2,111.6,106.3,2013-14,0,0
Miami Heat,Toronto Raptors,104,95,1,2013-11-05,7:00 PM,"Air Canada Centre, Toronto, Canada",41,83,0.494,10,23,0.435,12,14,0.857,10,28,38,31,7,4,11,27,0.583,0.5539999999999999,0.27699999999999997,0.16899999999999998,27.0,68.3,48.7,75.6,8.1,7.8,11.0,119.7,109.4,2013-14,0,0
Charlotte Bobcats,New York Knicks,102,97,1,2013-11-05,7:30 PM,"Madison Square Garden (IV), New York, New York",30,71,0.423,8,21,0.381,34,42,0.81,16,35,51,17,9,5,22,25,0.57,0.479,0.29600000000000004,0.5920000000000001,42.1,76.1,60.7,56.7,9.8,9.3,19.7,110.6,105.1,2013-14,0,0
San Antonio Spurs,Denver Nuggets,102,94,1,2013-11-05,9:00 PM,"Pepsi Center, Denver, Colorado",40,86,0.465,4,16,0.25,18,20,0.9,8,31,39,27,14,9,16,22,0.5379999999999999,0.488,0.18600000000000003,0.233,18.6,75.6,46.4,67.5,13.9,14.1,14.4,101.3,93.4,2013-14,0,0
Houston Rockets,Portland Trail Blazers,116,101,1,2013-11-05,10:00 PM,,41,75,0.547,6,22,0.273,28,34,0.8240000000000001,10,37,47,17,6,3,20,27,0.645,0.5870000000000001,0.293,0.45299999999999996,34.5,77.1,61.0,41.5,6.1,5.4,18.2,118.3,103.0,2013-14,0,0
Dallas Mavericks,Los Angeles Lakers,123,104,1,2013-11-05,8:30 PM,"American Airlines Center, Dallas, Texas",49,94,0.521,13,27,0.48100000000000004,12,14,0.857,10,40,50,34,10,3,12,14,0.614,0.59,0.287,0.149,27.8,81.6,58.8,69.4,10.1,5.3,10.7,123.9,104.7,2013-14,0,1
Brooklyn Nets,Utah Jazz,104,88,1,2013-11-05,7:30 PM,"Barclays Center, Brooklyn, New York",40,78,0.513,4,11,0.364,20,32,0.625,11,28,39,23,11,3,15,27,0.565,0.5379999999999999,0.141,0.41,28.2,59.6,45.3,57.5,11.8,4.7,14.0,111.7,94.5,2013-14,0,1
Los Angeles Lakers,Dallas Mavericks,104,123,0,2013-11-05,8:30 PM,"American Airlines Center, Dallas, Texas",39,88,0.44299999999999995,12,31,0.387,14,20,0.7,9,26,35,21,9,4,14,12,0.537,0.511,0.35200000000000004,0.22699999999999998,18.4,72.2,41.2,53.8,9.1,6.0,12.6,104.7,123.9,2013-14,0,0
Utah Jazz,Brooklyn Nets,88,104,0,2013-11-05,7:30 PM,"Barclays Center, Brooklyn, New York",31,82,0.37799999999999995,4,18,0.222,22,30,0.733,19,28,47,17,6,3,20,24,0.462,0.402,0.22,0.366,40.4,71.8,54.7,54.8,6.4,4.5,17.4,94.5,111.7,2013-14,0,0
Detroit Pistons,Indiana Pacers,91,99,0,2013-11-05,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",33,87,0.379,5,25,0.2,20,25,0.8,13,29,42,13,10,6,14,24,0.46399999999999997,0.408,0.287,0.287,24.1,87.9,48.3,39.4,10.4,11.5,12.5,94.4,102.7,2013-14,0,1
New Orleans Pelicans,Phoenix Suns,98,104,0,2013-11-05,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",37,85,0.435,10,18,0.556,14,19,0.737,8,32,40,26,12,11,13,20,0.525,0.494,0.212,0.22399999999999998,19.0,82.1,49.4,70.3,12.6,20.8,12.2,103.1,109.4,2013-14,0,1
Sacramento Kings,Atlanta Hawks,100,105,0,2013-11-05,10:00 PM,"Sleep Train Arena, Sacramento, California",35,80,0.43799999999999994,10,31,0.32299999999999995,20,21,0.9520000000000001,10,29,39,22,10,4,18,26,0.56,0.5,0.38799999999999996,0.263,27.0,76.3,52.0,62.9,10.6,6.8,16.8,106.3,111.6,2013-14,0,1
Toronto Raptors,Miami Heat,95,104,0,2013-11-05,7:00 PM,"Air Canada Centre, Toronto, Canada",31,72,0.431,6,21,0.28600000000000003,27,33,0.818,13,27,40,15,4,1,15,21,0.5489999999999999,0.47200000000000003,0.292,0.45799999999999996,31.7,73.0,51.3,48.4,4.6,1.7,14.8,109.4,119.7,2013-14,0,1
New York Knicks,Charlotte Bobcats,97,102,0,2013-11-05,7:30 PM,"Madison Square Garden (IV), New York, New York",35,82,0.42700000000000005,8,28,0.28600000000000003,19,23,0.826,11,22,33,12,11,4,14,27,0.526,0.47600000000000003,0.341,0.28,23.9,57.9,39.3,34.3,11.9,8.0,13.2,105.1,110.6,2013-14,0,1
Denver Nuggets,San Antonio Spurs,94,102,0,2013-11-05,9:00 PM,"Pepsi Center, Denver, Colorado",35,83,0.42200000000000004,9,19,0.474,15,20,0.75,10,35,45,22,4,4,22,23,0.512,0.47600000000000003,0.22899999999999998,0.24100000000000002,24.4,81.4,53.6,62.9,4.0,5.7,19.3,93.4,101.3,2013-14,0,1
Portland Trail Blazers,Houston Rockets,101,116,0,2013-11-05,10:00 PM,,36,87,0.414,10,31,0.32299999999999995,19,29,0.655,11,19,30,22,9,6,14,28,0.506,0.47100000000000003,0.35600000000000004,0.33299999999999996,22.9,65.5,39.0,61.1,9.2,11.3,12.3,103.0,118.3,2013-14,0,0
Golden State Warriors,Minnesota Timberwolves,106,93,1,2013-11-06,8:00 PM,"Target Center, Minneapolis, Minnesota",42,84,0.5,8,20,0.4,14,20,0.7,9,40,49,23,12,11,21,29,0.5710000000000001,0.5479999999999999,0.23800000000000002,0.23800000000000002,23.1,80.0,55.1,54.8,11.4,14.9,18.5,100.7,88.4,2013-14,0,0
Washington Wizards,Philadelphia 76ers,116,102,1,2013-11-06,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",43,98,0.439,18,33,0.545,12,16,0.75,10,30,40,32,10,5,11,20,0.552,0.531,0.337,0.163,20.4,73.2,44.4,74.4,9.8,7.7,9.5,113.6,99.9,2013-14,0,0
New Orleans Pelicans,Memphis Grizzlies,99,84,1,2013-11-06,8:00 PM,"FedEx Forum, Memphis, Tennessee",38,78,0.48700000000000004,4,13,0.308,19,21,0.905,13,26,39,16,10,5,13,17,0.5670000000000001,0.513,0.16699999999999998,0.26899999999999996,37.1,78.8,57.4,42.1,11.8,8.9,13.0,116.7,99.0,2013-14,0,0
Orlando Magic,Los Angeles Clippers,98,90,1,2013-11-06,7:00 PM,"Amway Center, Orlando, Florida",40,82,0.488,5,16,0.313,13,17,0.765,7,44,51,21,7,4,15,17,0.5479999999999999,0.518,0.195,0.207,16.3,74.6,50.0,52.5,7.1,5.3,14.4,99.6,91.4,2013-14,0,1
Milwaukee Bucks,Cleveland Cavaliers,109,104,1,2013-11-06,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",36,72,0.5,13,23,0.565,24,26,0.9229999999999999,9,32,41,25,3,4,14,18,0.653,0.59,0.319,0.361,25.0,72.7,51.3,69.4,3.4,7.0,14.4,124.0,118.3,2013-14,0,1
Charlotte Bobcats,Toronto Raptors,92,90,1,2013-11-06,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",36,73,0.493,3,15,0.2,17,30,0.5670000000000001,10,27,37,24,5,8,8,19,0.534,0.514,0.205,0.41100000000000003,27.0,71.1,49.3,66.7,6.0,12.7,8.5,111.1,108.6,2013-14,0,1
Oklahoma City Thunder,Dallas Mavericks,107,93,1,2013-11-06,9:30 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",43,79,0.544,5,13,0.385,16,23,0.696,10,34,44,28,10,5,23,17,0.6,0.5760000000000001,0.165,0.29100000000000004,28.6,75.6,55.0,65.1,10.1,8.1,20.5,107.5,93.5,2013-14,0,1
Indiana Pacers,Chicago Bulls,97,80,1,2013-11-06,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,86,0.419,7,18,0.389,18,21,0.857,17,35,52,21,9,7,14,24,0.509,0.45899999999999996,0.209,0.244,37.0,76.1,56.5,58.3,10.1,12.1,12.8,109.4,90.2,2013-14,0,1
San Antonio Spurs,Phoenix Suns,99,96,1,2013-11-06,8:30 PM,"AT&T Center, San Antonio, Texas",41,85,0.48200000000000004,6,16,0.375,11,15,0.733,6,33,39,25,5,7,14,17,0.54,0.518,0.188,0.17600000000000002,13.6,86.8,47.6,61.0,5.0,10.6,13.3,99.4,96.4,2013-14,0,1
Boston Celtics,Utah Jazz,97,87,1,2013-11-06,7:30 PM,"TD Garden, Boston, Massachusetts",40,89,0.449,7,20,0.35,10,14,0.7140000000000001,10,32,42,22,5,4,14,18,0.51,0.489,0.225,0.157,24.4,74.4,50.0,55.0,5.2,5.7,12.8,101.4,91.0,2013-14,0,1
Los Angeles Clippers,Orlando Magic,90,98,0,2013-11-06,7:00 PM,"Amway Center, Orlando, Florida",36,95,0.379,3,19,0.158,15,21,0.7140000000000001,15,36,51,20,9,5,13,19,0.43200000000000005,0.395,0.2,0.221,25.4,83.7,50.0,55.6,9.1,7.6,11.1,91.4,99.6,2013-14,0,0
Cleveland Cavaliers,Milwaukee Bucks,104,109,0,2013-11-06,8:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",38,85,0.447,12,28,0.429,16,22,0.727,12,27,39,20,10,2,9,21,0.5489999999999999,0.518,0.32899999999999996,0.259,27.3,75.0,48.8,52.6,11.4,4.1,8.7,118.3,124.0,2013-14,0,0
Toronto Raptors,Charlotte Bobcats,90,92,0,2013-11-06,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",35,79,0.44299999999999995,7,16,0.43799999999999994,13,15,0.867,11,27,38,18,2,3,12,27,0.526,0.48700000000000004,0.203,0.19,28.9,73.0,50.7,51.4,2.4,5.2,12.3,108.6,111.1,2013-14,0,0
Dallas Mavericks,Oklahoma City Thunder,93,107,0,2013-11-06,9:30 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",36,85,0.424,9,23,0.391,12,14,0.857,11,25,36,17,12,2,21,16,0.51,0.47600000000000003,0.271,0.165,24.4,71.4,45.0,47.2,12.1,3.0,18.7,93.5,107.5,2013-14,0,0
Chicago Bulls,Indiana Pacers,80,97,0,2013-11-06,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",26,73,0.35600000000000004,5,15,0.33299999999999996,23,27,0.852,11,29,40,15,4,5,17,20,0.47100000000000003,0.39,0.205,0.37,23.9,63.0,43.5,57.7,4.5,7.4,16.7,90.2,109.4,2013-14,0,0
Phoenix Suns,San Antonio Spurs,96,99,0,2013-11-06,8:30 PM,"AT&T Center, San Antonio, Texas",42,85,0.494,7,19,0.368,5,9,0.556,5,38,43,14,7,5,18,17,0.54,0.535,0.22399999999999998,0.106,13.2,86.4,52.4,33.3,7.0,7.2,16.8,96.4,99.4,2013-14,0,0
Utah Jazz,Boston Celtics,87,97,0,2013-11-06,7:30 PM,"TD Garden, Boston, Massachusetts",37,80,0.46299999999999997,1,10,0.1,12,18,0.667,11,31,42,14,8,4,20,22,0.495,0.469,0.125,0.225,25.6,75.6,50.0,37.8,8.4,5.8,18.5,91.0,101.4,2013-14,0,0
Minnesota Timberwolves,Golden State Warriors,93,106,0,2013-11-06,8:00 PM,"Target Center, Minneapolis, Minnesota",34,90,0.37799999999999995,4,16,0.25,21,27,0.778,10,30,40,22,6,3,19,19,0.456,0.4,0.17800000000000002,0.3,20.0,76.9,44.9,64.7,5.7,4.7,15.7,88.4,100.7,2013-14,0,1
Philadelphia 76ers,Washington Wizards,102,116,0,2013-11-06,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",39,83,0.47,6,18,0.33299999999999996,18,26,0.6920000000000001,11,39,50,26,5,3,20,15,0.54,0.506,0.217,0.313,26.8,79.6,55.6,66.7,4.9,4.6,17.5,99.9,113.6,2013-14,0,1
Memphis Grizzlies,New Orleans Pelicans,84,99,0,2013-11-06,8:00 PM,"FedEx Forum, Memphis, Tennessee",34,71,0.479,4,15,0.267,12,14,0.857,7,22,29,17,5,5,18,20,0.544,0.507,0.21100000000000002,0.19699999999999998,21.2,62.9,42.6,50.0,5.9,7.7,18.9,99.0,116.7,2013-14,0,1
Los Angeles Lakers,Houston Rockets,99,98,1,2013-11-07,9:30 PM,"Toyota Center, Houston, Texas",36,92,0.391,16,35,0.457,11,15,0.733,13,34,47,26,8,6,24,36,0.502,0.478,0.38,0.163,26.5,81.0,51.6,72.2,7.6,12.0,19.6,93.8,92.8,2013-14,0,0
Miami Heat,Los Angeles Clippers,102,97,1,2013-11-07,7:00 PM,"AmericanAirlines Arena, Miami, Florida",38,71,0.535,5,16,0.313,21,33,0.636,8,22,30,27,6,3,16,23,0.596,0.57,0.225,0.465,21.6,71.0,44.1,71.1,6.7,6.1,15.8,113.7,108.1,2013-14,0,1
Denver Nuggets,Atlanta Hawks,109,107,1,2013-11-07,9:00 PM,"Pepsi Center, Denver, Colorado",42,86,0.488,14,25,0.56,11,17,0.647,10,35,45,28,4,8,16,18,0.583,0.57,0.29100000000000004,0.198,23.3,72.9,49.5,66.7,4.1,11.8,14.6,111.4,109.4,2013-14,0,1
Los Angeles Clippers,Miami Heat,97,102,0,2013-11-07,7:00 PM,"AmericanAirlines Arena, Miami, Florida",36,73,0.493,8,24,0.33299999999999996,17,21,0.81,9,29,38,22,8,1,17,30,0.59,0.5479999999999999,0.32899999999999996,0.28800000000000003,29.0,78.4,55.9,61.1,8.9,1.8,17.1,108.1,113.7,2013-14,0,0
Atlanta Hawks,Denver Nuggets,107,109,0,2013-11-07,9:00 PM,"Pepsi Center, Denver, Colorado",43,94,0.457,8,26,0.308,13,19,0.684,13,33,46,31,11,9,11,23,0.523,0.5,0.27699999999999997,0.20199999999999999,27.1,76.7,50.5,72.1,11.2,14.8,9.7,109.4,111.4,2013-14,0,0
Houston Rockets,Los Angeles Lakers,98,99,0,2013-11-07,9:30 PM,"Toyota Center, Houston, Texas",29,77,0.377,7,27,0.259,33,52,0.635,8,36,44,17,12,7,17,17,0.491,0.42200000000000004,0.35100000000000003,0.675,19.0,73.5,48.4,58.6,11.4,12.3,14.5,92.8,93.8,2013-14,0,1
New York Knicks,Charlotte Bobcats,101,91,1,2013-11-08,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",42,90,0.467,12,26,0.462,5,9,0.556,12,25,37,25,5,9,12,22,0.537,0.5329999999999999,0.289,0.1,27.9,71.4,47.4,59.5,5.6,15.0,11.3,112.5,101.4,2013-14,0,0
Boston Celtics,Orlando Magic,91,89,1,2013-11-08,7:00 PM,"Amway Center, Orlando, Florida",34,95,0.358,2,14,0.14300000000000002,21,26,0.8079999999999999,19,31,50,19,11,5,11,24,0.42700000000000005,0.368,0.147,0.27399999999999997,32.2,66.0,47.2,55.9,11.5,7.9,9.4,94.9,92.8,2013-14,0,0
Oklahoma City Thunder,Detroit Pistons,119,110,1,2013-11-08,7:30 PM,"The Palace of Auburn Hills, Auburn Hills, Michigan",37,82,0.451,6,17,0.353,39,44,0.8859999999999999,17,35,52,22,9,9,13,22,0.5870000000000001,0.488,0.207,0.537,39.5,68.6,55.3,59.5,9.4,15.0,11.4,124.7,115.2,2013-14,0,0
Washington Wizards,Brooklyn Nets,112,108,1,2013-11-08,7:00 PM,"Verizon Center, Washington, District of Columbia",41,88,0.466,10,24,0.41700000000000004,20,26,0.769,7,29,36,28,10,4,16,19,0.563,0.523,0.273,0.295,14.9,72.5,41.4,68.3,9.4,6.3,13.9,104.8,101.1,2013-14,0,1
Phoenix Suns,Denver Nuggets,114,103,1,2013-11-08,9:00 PM,"US Airways Center, Phoenix, Arizona",40,83,0.48200000000000004,9,20,0.45,25,32,0.7809999999999999,11,37,48,21,11,3,20,22,0.5870000000000001,0.536,0.24100000000000002,0.386,26.8,84.1,56.5,52.5,10.6,5.2,17.1,110.1,99.4,2013-14,0,1
New Orleans Pelicans,Los Angeles Lakers,96,85,1,2013-11-08,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",38,87,0.43700000000000006,3,9,0.33299999999999996,17,22,0.773,11,39,50,25,10,8,8,22,0.496,0.45399999999999996,0.10300000000000001,0.253,23.4,76.5,51.0,65.8,10.9,13.1,7.6,104.6,92.6,2013-14,0,1
San Antonio Spurs,Golden State Warriors,76,74,1,2013-11-08,8:30 PM,"AT&T Center, San Antonio, Texas",31,79,0.392,5,19,0.263,9,18,0.5,11,31,42,19,9,3,12,18,0.43700000000000006,0.424,0.24100000000000002,0.228,22.0,83.8,48.3,61.3,10.4,5.9,12.1,87.6,85.2,2013-14,0,1
Indiana Pacers,Toronto Raptors,91,84,1,2013-11-08,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,78,0.462,6,21,0.28600000000000003,13,16,0.813,9,29,38,20,5,6,15,19,0.535,0.5,0.26899999999999996,0.205,25.0,65.9,47.5,55.6,5.8,9.5,15.0,105.4,97.3,2013-14,0,1
Philadelphia 76ers,Cleveland Cavaliers,94,79,1,2013-11-08,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",40,84,0.47600000000000003,7,21,0.33299999999999996,7,9,0.778,12,35,47,25,5,8,17,18,0.534,0.518,0.25,0.107,32.4,66.0,52.2,62.5,5.7,12.5,16.2,106.7,89.7,2013-14,0,1
Portland Trail Blazers,Sacramento Kings,104,91,1,2013-11-08,10:00 PM,,39,80,0.488,10,23,0.435,16,18,0.889,11,36,47,28,4,5,17,18,0.591,0.55,0.28800000000000003,0.225,32.4,81.8,60.3,71.8,4.4,7.8,16.2,113.5,99.3,2013-14,0,0
Chicago Bulls,Utah Jazz,97,73,1,2013-11-08,8:00 PM,"United Center, Chicago, Illinois",38,72,0.528,3,8,0.375,18,25,0.72,11,37,48,26,12,6,20,24,0.584,0.5489999999999999,0.111,0.34700000000000003,32.4,68.5,54.5,68.4,13.2,9.2,19.4,106.6,80.2,2013-14,0,1
Minnesota Timberwolves,Dallas Mavericks,116,108,1,2013-11-08,8:00 PM,"Target Center, Minneapolis, Minnesota",41,89,0.461,8,20,0.4,26,30,0.867,16,28,44,26,8,6,14,15,0.568,0.506,0.225,0.337,38.1,66.7,52.4,63.4,8.3,8.8,12.0,120.8,112.5,2013-14,0,1
Brooklyn Nets,Washington Wizards,108,112,0,2013-11-08,7:00 PM,"Verizon Center, Washington, District of Columbia",41,88,0.466,6,24,0.25,20,29,0.69,11,40,51,23,11,3,21,27,0.536,0.5,0.273,0.33,27.5,85.1,58.6,56.1,10.3,4.7,17.2,101.1,104.8,2013-14,0,0
Denver Nuggets,Phoenix Suns,103,114,0,2013-11-08,9:00 PM,"US Airways Center, Phoenix, Arizona",36,80,0.45,8,22,0.364,23,28,0.821,7,30,37,17,11,2,20,26,0.5579999999999999,0.5,0.275,0.35,15.9,73.2,43.5,47.2,10.6,3.2,17.8,99.4,110.1,2013-14,0,0
Los Angeles Lakers,New Orleans Pelicans,85,96,0,2013-11-08,8:00 PM,"Smoothie King Center, New Orleans, Louisiana",31,80,0.38799999999999996,6,19,0.316,17,26,0.654,12,36,48,19,2,4,14,18,0.465,0.425,0.23800000000000002,0.325,23.5,76.6,49.0,61.3,2.2,5.1,13.3,92.6,104.6,2013-14,0,0
Golden State Warriors,San Antonio Spurs,74,76,0,2013-11-08,8:30 PM,"AT&T Center, San Antonio, Texas",29,71,0.408,8,20,0.4,8,10,0.8,6,39,45,16,7,4,19,20,0.491,0.465,0.282,0.141,16.2,78.0,51.7,55.2,8.1,6.7,20.1,85.2,87.6,2013-14,0,0
Toronto Raptors,Indiana Pacers,84,91,0,2013-11-08,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",32,81,0.395,6,18,0.33299999999999996,14,16,0.875,15,27,42,16,7,6,15,22,0.47700000000000004,0.43200000000000005,0.222,0.198,34.1,75.0,52.5,50.0,8.1,10.5,14.6,97.3,105.4,2013-14,0,0
Cleveland Cavaliers,Philadelphia 76ers,79,94,0,2013-11-08,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",30,90,0.33299999999999996,9,26,0.34600000000000003,10,14,0.7140000000000001,18,25,43,22,9,4,13,12,0.41100000000000003,0.38299999999999995,0.289,0.156,34.0,67.6,47.8,73.3,10.2,6.3,11.9,89.7,106.7,2013-14,0,0
